timestamp,ax,ay,az,label,trial_id
818183,0.015600,0.023400,0.916500,shake_lr,2
818201,0.011700,0.023400,0.916500,shake_lr,2
818219,0.011700,0.023400,0.912600,shake_lr,2
818237,0.015600,0.023400,0.920400,shake_lr,2
818256,0.019500,0.019500,0.916500,shake_lr,2
818274,0.015600,0.019500,0.916500,shake_lr,2
818291,0.019500,0.023400,0.916500,shake_lr,2
818310,0.015600,0.023400,0.912600,shake_lr,2
818328,0.062400,-0.163800,0.916500,shake_lr,2
818347,-0.105300,-0.776100,0.916500,shake_lr,2
818367,0.230100,0.752700,0.939900,shake_lr,2
818387,-0.003900,0.436800,1.021800,shake_lr,2
818407,0.483600,0.171600,0.795600,shake_lr,2
818427,0.000000,-0.382200,0.959400,shake_lr,2
818447,-0.171600,-0.986700,0.932100,shake_lr,2
818467,-0.312000,-0.920400,0.889200,shake_lr,2
818487,-0.280800,-0.889200,0.900900,shake_lr,2
818507,-0.198900,-1.053000,0.893100,shake_lr,2
818527,0.315900,-0.253500,0.916500,shake_lr,2
818547,0.093600,0.156000,0.924300,shake_lr,2
818567,0.003900,0.339300,0.943800,shake_lr,2
818586,0.257400,0.631800,0.854100,shake_lr,2
818607,0.245700,0.612300,0.885300,shake_lr,2
818627,0.128700,0.908700,0.932100,shake_lr,2
818647,0.132600,0.752700,0.939900,shake_lr,2
818667,0.140400,0.920400,0.959400,shake_lr,2
818687,0.362700,0.538200,0.885300,shake_lr,2
818707,0.436800,-0.007800,0.897000,shake_lr,2
818727,-0.039000,-0.553800,0.971100,shake_lr,2
818747,-0.183300,-0.822900,0.908700,shake_lr,2
818767,-0.144300,-0.475800,0.900900,shake_lr,2
818787,0.070200,-0.042900,0.924300,shake_lr,2
818807,0.019500,0.023400,0.916500,shake_lr,2
818827,0.019500,0.023400,0.916500,shake_lr,2
818847,0.015600,0.023400,0.912600,shake_lr,2
818867,0.019500,0.023400,0.916500,shake_lr,2
818887,0.019500,0.023400,0.912600,shake_lr,2
818907,0.015600,0.023400,0.916500,shake_lr,2
818927,0.015600,0.023400,0.908700,shake_lr,2
818947,0.015600,0.019500,0.916500,shake_lr,2
818967,0.019500,0.019500,0.916500,shake_lr,2
818987,0.011700,0.019500,0.916500,shake_lr,2
819007,0.007800,0.023400,0.912600,shake_lr,2
819027,0.011700,0.019500,0.920400,shake_lr,2
819047,0.015600,0.019500,0.916500,shake_lr,2
819067,0.019500,0.019500,0.912600,shake_lr,2
819087,0.019500,0.019500,0.912600,shake_lr,2
819107,0.019500,0.023400,0.916500,shake_lr,2
819127,0.015600,0.019500,0.912600,shake_lr,2
819147,0.015600,0.023400,0.912600,shake_lr,2
