timestamp,ax,ay,az,label,trial_id
867974,0.015600,0.011700,0.908700,shake_lr,1
867990,0.015600,0.011700,0.920400,shake_lr,1
868006,0.015600,0.023400,0.908700,shake_lr,1
868022,0.003900,0.109200,0.928200,shake_lr,1
868038,0.011700,0.078000,0.885300,shake_lr,1
868054,0.070200,-0.261300,0.916500,shake_lr,1
868071,0.031200,0.035100,0.908700,shake_lr,1
868087,0.019500,0.007800,0.916500,shake_lr,1
868103,0.003900,0.074100,0.920400,shake_lr,1
868119,-0.011700,0.280800,0.959400,shake_lr,1
868138,0.074100,0.015600,0.947700,shake_lr,1
868157,0.128700,-0.752700,0.897000,shake_lr,1
868177,0.054600,-0.889200,0.889200,shake_lr,1
868197,-0.003900,-0.822900,0.873600,shake_lr,1
868217,0.132600,-0.132600,0.947700,shake_lr,1
868237,0.015600,0.120900,0.943800,shake_lr,1
868257,0.074100,0.234000,0.943800,shake_lr,1
868277,-0.101400,0.464100,0.998400,shake_lr,1
868297,-0.109200,0.663000,0.963300,shake_lr,1
868317,-0.237900,0.608400,0.928200,shake_lr,1
868337,0.011700,0.850200,0.967200,shake_lr,1
868357,0.000000,0.690300,0.822900,shake_lr,1
868377,-0.132600,0.397800,0.928200,shake_lr,1
868397,-0.070200,0.327600,0.877500,shake_lr,1
868417,0.078000,-0.366600,0.873600,shake_lr,1
868437,0.218400,-0.748800,0.912600,shake_lr,1
868457,0.195000,-0.670800,0.920400,shake_lr,1
868477,0.046800,-0.027300,0.932100,shake_lr,1
868497,0.128700,-0.354900,0.908700,shake_lr,1
868517,0.070200,-0.741000,0.877500,shake_lr,1
868537,0.070200,-0.705900,0.904800,shake_lr,1
868557,0.273000,-0.366600,0.854100,shake_lr,1
868577,0.210600,0.183300,0.939900,shake_lr,1
868597,0.058500,-0.070200,0.885300,shake_lr,1
868617,-0.050700,0.183300,0.893100,shake_lr,1
868637,-0.124800,0.393900,0.947700,shake_lr,1
868657,-0.093600,0.620100,0.978900,shake_lr,1
868678,-0.152100,0.643500,0.877500,shake_lr,1
868697,-0.035100,0.089700,0.924300,shake_lr,1
868717,-0.015600,0.195000,0.928200,shake_lr,1
868737,0.062400,0.124800,0.908700,shake_lr,1
868757,0.015600,0.050700,0.951600,shake_lr,1
868778,-0.015600,-0.046800,0.897000,shake_lr,1
868797,0.011700,-0.035100,0.916500,shake_lr,1
868817,0.011700,0.007800,0.912600,shake_lr,1
868837,0.011700,0.011700,0.916500,shake_lr,1
868857,0.015600,0.011700,0.912600,shake_lr,1
868877,0.011700,0.011700,0.912600,shake_lr,1
868897,0.019500,0.015600,0.920400,shake_lr,1
868917,0.019500,0.019500,0.912600,shake_lr,1
