timestamp,ax,ay,az,label,trial_id
214985,0.019500,0.019500,0.908700,shake_lr,3
215002,0.019500,0.011700,0.904800,shake_lr,3
215018,0.019500,0.011700,0.908700,shake_lr,3
215034,0.015600,0.015600,0.912600,shake_lr,3
215051,0.019500,0.011700,0.916500,shake_lr,3
215068,0.015600,0.015600,0.912600,shake_lr,3
215085,0.023400,0.011700,0.908700,shake_lr,3
215101,0.027300,0.011700,0.900900,shake_lr,3
215118,0.027300,0.003900,0.904800,shake_lr,3
215134,0.354900,-0.241800,0.928200,shake_lr,3
215153,-0.858000,0.869700,0.893100,shake_lr,3
215173,-0.815100,0.588900,0.936000,shake_lr,3
215193,-0.842400,0.764400,0.897000,shake_lr,3
215212,-0.499200,0.444600,0.924300,shake_lr,3
215232,0.027300,0.062400,0.947700,shake_lr,3
215252,0.772200,-0.214500,0.928200,shake_lr,3
215272,1.185600,-0.542100,0.932100,shake_lr,3
215293,0.932100,-0.627900,0.947700,shake_lr,3
215312,0.943800,-0.405600,0.920400,shake_lr,3
215332,0.698100,-0.401700,0.904800,shake_lr,3
215352,0.315900,-0.175500,0.912600,shake_lr,3
215372,0.245700,-0.050700,0.877500,shake_lr,3
215392,-0.085800,0.191100,0.897000,shake_lr,3
215412,-0.425100,0.475800,0.963300,shake_lr,3
215432,-0.783900,0.573300,0.904800,shake_lr,3
215452,-0.924300,0.643500,0.947700,shake_lr,3
215474,-0.830700,0.713700,0.955500,shake_lr,3
215493,-1.068600,0.686400,0.904800,shake_lr,3
215513,-0.600600,0.440700,0.967200,shake_lr,3
215533,-0.210600,0.312000,0.885300,shake_lr,3
215553,0.429000,-0.097500,0.920400,shake_lr,3
215574,0.686400,-0.214500,0.912600,shake_lr,3
215593,0.569400,-0.269100,0.873600,shake_lr,3
215613,0.432900,-0.237900,0.920400,shake_lr,3
215633,0.405600,-0.226200,0.900900,shake_lr,3
215653,0.042900,-0.031200,0.928200,shake_lr,3
215674,0.027300,-0.074100,0.916500,shake_lr,3
215693,0.089700,-0.062400,0.916500,shake_lr,3
215713,0.089700,-0.023400,0.916500,shake_lr,3
215733,0.011700,0.058500,0.908700,shake_lr,3
215753,-0.062400,0.070200,0.924300,shake_lr,3
215773,0.003900,0.046800,0.920400,shake_lr,3
215793,0.015600,0.011700,0.912600,shake_lr,3
215813,0.019500,0.011700,0.908700,shake_lr,3
215833,0.019500,0.003900,0.916500,shake_lr,3
215853,0.019500,0.003900,0.912600,shake_lr,3
215873,0.023400,0.011700,0.908700,shake_lr,3
215893,0.019500,0.007800,0.908700,shake_lr,3
215913,0.015600,0.011700,0.908700,shake_lr,3
215933,0.019500,0.007800,0.916500,shake_lr,3
