timestamp,ax,ay,az,label,trial_id
838599,0.011700,0.011700,0.904800,tap2,3
838615,0.015600,0.015600,0.912600,tap2,3
838631,0.015600,0.019500,0.920400,tap2,3
838647,0.015600,0.011700,0.908700,tap2,3
838663,0.015600,0.015600,0.908700,tap2,3
838680,0.015600,0.019500,0.912600,tap2,3
838696,0.015600,0.015600,0.912600,tap2,3
838712,0.015600,0.015600,0.904800,tap2,3
838728,0.019500,0.011700,0.912600,tap2,3
838744,-0.518700,0.939900,1.041300,tap2,3
838763,0.011700,0.015600,0.994500,tap2,3
838782,0.015600,0.019500,0.982800,tap2,3
838802,0.019500,0.015600,0.975000,tap2,3
838822,0.015600,0.015600,0.955500,tap2,3
838842,0.230100,0.226200,1.068600,tap2,3
838862,0.042900,0.046800,1.076400,tap2,3
838882,0.011700,0.015600,1.053000,tap2,3
838902,0.007800,0.015600,1.103700,tap2,3
838922,0.046800,0.113100,1.068600,tap2,3
838942,0.027300,0.019500,1.056900,tap2,3
838962,0.015600,0.007800,1.037400,tap2,3
838982,0.019500,0.011700,1.017900,tap2,3
839002,0.015600,0.019500,0.998400,tap2,3
839022,0.019500,0.019500,0.994500,tap2,3
839042,0.011700,0.019500,0.978900,tap2,3
839062,0.019500,0.019500,0.971100,tap2,3
839082,0.015600,0.015600,0.971100,tap2,3
839102,0.015600,0.011700,0.959400,tap2,3
839122,0.015600,0.015600,0.955500,tap2,3
839142,0.015600,0.015600,0.951600,tap2,3
839162,0.015600,0.015600,0.955500,tap2,3
839182,0.015600,0.015600,0.943800,tap2,3
839202,0.015600,0.019500,0.947700,tap2,3
839222,0.015600,0.011700,0.943800,tap2,3
839242,0.015600,0.015600,0.939900,tap2,3
839262,0.015600,0.019500,0.939900,tap2,3
839282,0.015600,0.011700,0.936000,tap2,3
839302,0.015600,0.015600,0.936000,tap2,3
839322,0.019500,0.015600,0.936000,tap2,3
839342,0.015600,0.011700,0.928200,tap2,3
839362,0.011700,0.015600,0.932100,tap2,3
839382,0.015600,0.015600,0.932100,tap2,3
839402,0.019500,0.011700,0.932100,tap2,3
839422,0.015600,0.011700,0.936000,tap2,3
839442,0.015600,0.015600,0.932100,tap2,3
839462,0.019500,0.011700,0.932100,tap2,3
839482,0.015600,0.015600,0.928200,tap2,3
839502,0.015600,0.015600,0.928200,tap2,3
839522,0.019500,0.011700,0.932100,tap2,3
839542,0.015600,0.015600,0.924300,tap2,3
