timestamp,ax,ay,az,label,trial_id
84809,0.015600,0.015600,0.912600,idle,1
84829,0.015600,0.015600,0.908700,idle,1
84849,0.015600,0.019500,0.908700,idle,1
84868,0.015600,0.019500,0.912600,idle,1
84889,0.015600,0.023400,0.912600,idle,1
84909,0.015600,0.019500,0.908700,idle,1
84929,0.015600,0.019500,0.912600,idle,1
84949,0.011700,0.023400,0.912600,idle,1
84969,0.015600,0.019500,0.912600,idle,1
84989,0.015600,0.023400,0.912600,idle,1
85009,0.015600,0.023400,0.908700,idle,1
85029,0.015600,0.019500,0.912600,idle,1
85049,0.015600,0.019500,0.908700,idle,1
85069,0.015600,0.019500,0.912600,idle,1
85089,0.011700,0.019500,0.908700,idle,1
85108,0.011700,0.023400,0.908700,idle,1
85129,0.015600,0.019500,0.908700,idle,1
85149,0.015600,0.023400,0.916500,idle,1
85169,0.019500,0.019500,0.908700,idle,1
85189,0.015600,0.019500,0.916500,idle,1
85209,0.015600,0.019500,0.908700,idle,1
85229,0.011700,0.019500,0.908700,idle,1
85249,0.011700,0.019500,0.904800,idle,1
85269,0.011700,0.019500,0.908700,idle,1
85289,0.015600,0.023400,0.908700,idle,1
85309,0.019500,0.019500,0.908700,idle,1
85329,0.019500,0.019500,0.908700,idle,1
85349,0.015600,0.023400,0.908700,idle,1
85368,0.015600,0.019500,0.904800,idle,1
85389,0.015600,0.019500,0.908700,idle,1
85409,0.011700,0.019500,0.908700,idle,1
85429,0.015600,0.019500,0.908700,idle,1
85449,0.011700,0.019500,0.908700,idle,1
85469,0.015600,0.019500,0.904800,idle,1
85489,0.015600,0.023400,0.908700,idle,1
85509,0.011700,0.023400,0.908700,idle,1
85529,0.015600,0.019500,0.912600,idle,1
85549,0.019500,0.015600,0.908700,idle,1
85569,0.019500,0.015600,0.908700,idle,1
85589,0.011700,0.019500,0.912600,idle,1
85609,0.015600,0.023400,0.912600,idle,1
85629,0.015600,0.019500,0.908700,idle,1
85649,0.015600,0.019500,0.908700,idle,1
85669,0.015600,0.023400,0.908700,idle,1
85689,0.011700,0.019500,0.912600,idle,1
85709,0.015600,0.023400,0.912600,idle,1
85729,0.019500,0.015600,0.912600,idle,1
85749,0.011700,0.019500,0.904800,idle,1
85769,0.015600,0.019500,0.912600,idle,1
85789,0.015600,0.019500,0.912600,idle,1
