timestamp,ax,ay,az,label,trial_id
89088,0.015600,0.015600,0.908700,idle,1
89108,0.015600,0.019500,0.908700,idle,1
89128,0.015600,0.019500,0.908700,idle,1
89148,0.011700,0.019500,0.912600,idle,1
89168,0.015600,0.019500,0.908700,idle,1
89188,0.011700,0.019500,0.904800,idle,1
89208,0.015600,0.023400,0.912600,idle,1
89228,0.015600,0.019500,0.908700,idle,1
89248,0.015600,0.019500,0.904800,idle,1
89268,0.015600,0.019500,0.904800,idle,1
89288,0.019500,0.019500,0.908700,idle,1
89308,0.011700,0.019500,0.904800,idle,1
89328,0.015600,0.019500,0.912600,idle,1
89348,0.011700,0.019500,0.908700,idle,1
89368,0.015600,0.015600,0.908700,idle,1
89388,0.011700,0.023400,0.908700,idle,1
89408,0.019500,0.019500,0.908700,idle,1
89428,0.015600,0.019500,0.908700,idle,1
89448,0.015600,0.019500,0.908700,idle,1
89468,0.015600,0.019500,0.908700,idle,1
89489,0.019500,0.019500,0.916500,idle,1
89509,0.011700,0.019500,0.912600,idle,1
89529,0.011700,0.023400,0.908700,idle,1
89549,0.015600,0.019500,0.908700,idle,1
89569,0.011700,0.023400,0.908700,idle,1
89589,0.015600,0.019500,0.908700,idle,1
89610,0.015600,0.019500,0.904800,idle,1
89629,0.011700,0.019500,0.908700,idle,1
89649,0.015600,0.023400,0.912600,idle,1
89669,0.015600,0.015600,0.912600,idle,1
89689,0.015600,0.019500,0.912600,idle,1
89709,0.015600,0.019500,0.912600,idle,1
89729,0.015600,0.015600,0.912600,idle,1
89749,0.015600,0.019500,0.904800,idle,1
89769,0.015600,0.015600,0.908700,idle,1
89789,0.019500,0.019500,0.912600,idle,1
89809,0.015600,0.015600,0.912600,idle,1
89829,0.015600,0.019500,0.904800,idle,1
89849,0.015600,0.019500,0.904800,idle,1
89869,0.015600,0.019500,0.908700,idle,1
89889,0.015600,0.019500,0.912600,idle,1
89909,0.011700,0.019500,0.908700,idle,1
89929,0.015600,0.019500,0.912600,idle,1
89949,0.015600,0.019500,0.908700,idle,1
89969,0.015600,0.019500,0.912600,idle,1
89989,0.015600,0.019500,0.908700,idle,1
90009,0.015600,0.015600,0.908700,idle,1
90029,0.015600,0.019500,0.912600,idle,1
90049,0.015600,0.019500,0.912600,idle,1
90069,0.015600,0.023400,0.908700,idle,1
