timestamp,ax,ay,az,label,trial_id
106094,0.015600,0.023400,0.908700,idle,1
106114,0.015600,0.019500,0.912600,idle,1
106134,0.015600,0.023400,0.912600,idle,1
106154,0.015600,0.019500,0.908700,idle,1
106174,0.015600,0.019500,0.904800,idle,1
106194,0.015600,0.019500,0.908700,idle,1
106214,0.011700,0.019500,0.908700,idle,1
106234,0.015600,0.019500,0.908700,idle,1
106254,0.015600,0.019500,0.908700,idle,1
106274,0.015600,0.015600,0.912600,idle,1
106294,0.015600,0.015600,0.908700,idle,1
106314,0.015600,0.023400,0.912600,idle,1
106334,0.019500,0.015600,0.908700,idle,1
106354,0.015600,0.019500,0.904800,idle,1
106373,0.015600,0.019500,0.908700,idle,1
106393,0.015600,0.019500,0.912600,idle,1
106414,0.015600,0.019500,0.908700,idle,1
106434,0.015600,0.019500,0.912600,idle,1
106454,0.011700,0.023400,0.912600,idle,1
106474,0.015600,0.023400,0.912600,idle,1
106494,0.011700,0.023400,0.908700,idle,1
106514,0.015600,0.019500,0.908700,idle,1
106534,0.015600,0.015600,0.912600,idle,1
106554,0.015600,0.023400,0.908700,idle,1
106574,0.011700,0.019500,0.912600,idle,1
106594,0.011700,0.019500,0.912600,idle,1
106613,0.015600,0.023400,0.908700,idle,1
106634,0.011700,0.023400,0.908700,idle,1
106654,0.015600,0.019500,0.908700,idle,1
106674,0.015600,0.019500,0.912600,idle,1
106694,0.015600,0.015600,0.904800,idle,1
106714,0.011700,0.019500,0.912600,idle,1
106734,0.011700,0.023400,0.908700,idle,1
106754,0.015600,0.019500,0.912600,idle,1
106774,0.011700,0.019500,0.908700,idle,1
106794,0.011700,0.015600,0.912600,idle,1
106814,0.015600,0.015600,0.908700,idle,1
106834,0.015600,0.015600,0.908700,idle,1
106854,0.015600,0.019500,0.912600,idle,1
106873,0.011700,0.019500,0.912600,idle,1
106894,0.015600,0.023400,0.908700,idle,1
106914,0.015600,0.019500,0.908700,idle,1
106934,0.015600,0.019500,0.912600,idle,1
106954,0.015600,0.019500,0.912600,idle,1
106974,0.019500,0.019500,0.908700,idle,1
106994,0.011700,0.015600,0.908700,idle,1
107014,0.015600,0.019500,0.904800,idle,1
107033,0.015600,0.019500,0.908700,idle,1
107054,0.015600,0.015600,0.912600,idle,1
107074,0.015600,0.019500,0.908700,idle,1
