timestamp,ax,ay,az,label,trial_id
101846,0.011700,0.023400,0.908700,idle,1
101866,0.015600,0.019500,0.908700,idle,1
101886,0.015600,0.019500,0.904800,idle,1
101906,0.015600,0.019500,0.904800,idle,1
101926,0.015600,0.015600,0.908700,idle,1
101946,0.011700,0.015600,0.908700,idle,1
101966,0.015600,0.019500,0.908700,idle,1
101985,0.015600,0.019500,0.908700,idle,1
102006,0.015600,0.019500,0.908700,idle,1
102026,0.015600,0.015600,0.908700,idle,1
102046,0.015600,0.015600,0.908700,idle,1
102066,0.011700,0.023400,0.908700,idle,1
102086,0.015600,0.019500,0.908700,idle,1
102106,0.015600,0.019500,0.908700,idle,1
102126,0.015600,0.019500,0.912600,idle,1
102146,0.015600,0.023400,0.912600,idle,1
102166,0.015600,0.019500,0.912600,idle,1
102186,0.015600,0.019500,0.908700,idle,1
102206,0.015600,0.019500,0.912600,idle,1
102226,0.015600,0.019500,0.908700,idle,1
102246,0.011700,0.015600,0.908700,idle,1
102266,0.015600,0.015600,0.908700,idle,1
102286,0.011700,0.023400,0.908700,idle,1
102306,0.015600,0.015600,0.908700,idle,1
102326,0.015600,0.019500,0.912600,idle,1
102346,0.015600,0.019500,0.908700,idle,1
102366,0.011700,0.019500,0.912600,idle,1
102386,0.019500,0.015600,0.908700,idle,1
102406,0.011700,0.019500,0.908700,idle,1
102426,0.011700,0.027300,0.908700,idle,1
102446,0.011700,0.019500,0.904800,idle,1
102466,0.015600,0.019500,0.904800,idle,1
102486,0.015600,0.023400,0.908700,idle,1
102506,0.011700,0.019500,0.912600,idle,1
102526,0.019500,0.019500,0.908700,idle,1
102546,0.011700,0.019500,0.912600,idle,1
102566,0.015600,0.015600,0.912600,idle,1
102586,0.011700,0.019500,0.908700,idle,1
102606,0.011700,0.023400,0.912600,idle,1
102626,0.015600,0.015600,0.908700,idle,1
102646,0.019500,0.019500,0.908700,idle,1
102666,0.015600,0.015600,0.912600,idle,1
102686,0.015600,0.019500,0.908700,idle,1
102706,0.015600,0.019500,0.908700,idle,1
102726,0.015600,0.019500,0.904800,idle,1
102746,0.015600,0.019500,0.912600,idle,1
102766,0.015600,0.023400,0.912600,idle,1
102786,0.011700,0.023400,0.908700,idle,1
102806,0.015600,0.019500,0.908700,idle,1
102826,0.015600,0.023400,0.908700,idle,1
