time_us,x_g,y_g,z_g,time_ms,cue_time_us,x_delta_g,y_delta_g,z_delta_g,dynamic_magnitude_g,label,requested_pace,requested_force,session_id,operator_accepted
21691,0.0156,0.0273,0.9009,21.691,500000,0.0,0.0,-0.007799999999999918,0.007799999999999918,tap3,natural,normal,20260810_135255,True
22153,0.0156,0.0273,0.9009,22.153,500000,0.0,0.0,-0.007799999999999918,0.007799999999999918,tap3,natural,normal,20260810_135255,True
22552,0.0156,0.039,0.897,22.552,500000,0.0,0.011699999999999999,-0.011699999999999933,0.016546298679765165,tap3,natural,normal,20260810_135255,True
22966,0.0156,0.039,0.897,22.966,500000,0.0,0.011699999999999999,-0.011699999999999933,0.016546298679765165,tap3,natural,normal,20260810_135255,True
23365,0.0156,0.039,0.897,23.365,500000,0.0,0.011699999999999999,-0.011699999999999933,0.016546298679765165,tap3,natural,normal,20260810_135255,True
23775,0.0156,0.039,0.897,23.775,500000,0.0,0.011699999999999999,-0.011699999999999933,0.016546298679765165,tap3,natural,normal,20260810_135255,True
24173,0.0156,0.039,0.897,24.173,500000,0.0,0.011699999999999999,-0.011699999999999933,0.016546298679765165,tap3,natural,normal,20260810_135255,True
24581,0.0156,0.039,0.897,24.581,500000,0.0,0.011699999999999999,-0.011699999999999933,0.016546298679765165,tap3,natural,normal,20260810_135255,True
24984,0.0195,0.0234,0.9165,24.984,500000,0.0039000000000000007,-0.0039000000000000007,0.007800000000000029,0.00955300999685442,tap3,natural,normal,20260810_135255,True
25384,0.0195,0.0234,0.9165,25.384,500000,0.0039000000000000007,-0.0039000000000000007,0.007800000000000029,0.00955300999685442,tap3,natural,normal,20260810_135255,True
25797,0.0195,0.0234,0.9165,25.797,500000,0.0039000000000000007,-0.0039000000000000007,0.007800000000000029,0.00955300999685442,tap3,natural,normal,20260810_135255,True
27518,0.0117,0.039,0.9204,27.518,500000,-0.003899999999999999,0.011699999999999999,0.011700000000000044,0.016999705879808657,tap3,natural,normal,20260810_135255,True
30008,0.0117,0.039,0.9204,30.008,500000,-0.003899999999999999,0.011699999999999999,0.011700000000000044,0.016999705879808657,tap3,natural,normal,20260810_135255,True
32511,0.0078,0.0234,0.9087,32.511,500000,-0.0078,-0.0039000000000000007,0.0,0.00872066511224918,tap3,natural,normal,20260810_135255,True
35011,0.0156,0.0273,0.9126,35.011,500000,0.0,0.0,0.0039000000000000146,0.0039000000000000146,tap3,natural,normal,20260810_135255,True
37528,0.0117,0.0273,0.9126,37.528,500000,-0.003899999999999999,0.0,0.0039000000000000146,0.00551543289325508,tap3,natural,normal,20260810_135255,True
40012,0.0156,0.0351,0.9087,40.012,500000,0.0,0.007799999999999998,0.0,0.007799999999999998,tap3,natural,normal,20260810_135255,True
42517,0.0156,0.0273,0.9165,42.517,500000,0.0,0.0,0.007800000000000029,0.007800000000000029,tap3,natural,normal,20260810_135255,True
45023,0.0078,0.0273,0.9204,45.023,500000,-0.0078,0.0,0.011700000000000044,0.014061649974309594,tap3,natural,normal,20260810_135255,True
47500,0.0117,0.0234,0.9243,47.5,500000,-0.003899999999999999,-0.0039000000000000007,0.015600000000000058,0.016546298679765266,tap3,natural,normal,20260810_135255,True
50011,0.0156,0.039,0.897,50.011,500000,0.0,0.011699999999999999,-0.011699999999999933,0.016546298679765165,tap3,natural,normal,20260810_135255,True
52504,0.0195,0.0195,0.9204,52.504,500000,0.0039000000000000007,-0.007800000000000001,0.011700000000000044,0.014592463808418409,tap3,natural,normal,20260810_135255,True
55016,0.0078,0.0351,0.9048,55.016,500000,-0.0078,0.007799999999999998,-0.0038999999999999035,0.011699999999999966,tap3,natural,normal,20260810_135255,True
57505,0.0078,0.0312,0.9087,57.505,500000,-0.0078,0.0038999999999999972,0.0,0.00872066511224918,tap3,natural,normal,20260810_135255,True
60016,0.0156,0.0312,0.9087,60.016,500000,0.0,0.0038999999999999972,0.0,0.0038999999999999972,tap3,natural,normal,20260810_135255,True
62517,0.0078,0.0351,0.9087,62.517,500000,-0.0078,0.007799999999999998,0.0,0.011030865786510139,tap3,natural,normal,20260810_135255,True
65016,0.0195,0.0351,0.9165,65.016,500000,0.0039000000000000007,0.007799999999999998,0.007800000000000029,0.011700000000000018,tap3,natural,normal,20260810_135255,True
67500,0.0117,0.0273,0.9087,67.5,500000,-0.003899999999999999,0.0,0.0,0.003899999999999999,tap3,natural,normal,20260810_135255,True
70022,0.0156,0.0234,0.9048,70.022,500000,0.0,-0.0039000000000000007,-0.0038999999999999035,0.005515432893255003,tap3,natural,normal,20260810_135255,True
72507,0.0156,0.0273,0.9048,72.507,500000,0.0,0.0,-0.0038999999999999035,0.0038999999999999035,tap3,natural,normal,20260810_135255,True
75014,0.0039,0.0273,0.9048,75.014,500000,-0.011699999999999999,0.0,-0.0038999999999999035,0.012332882874656647,tap3,natural,normal,20260810_135255,True
77510,0.0117,0.0273,0.897,77.51,500000,-0.003899999999999999,0.0,-0.011699999999999933,0.012332882874656614,tap3,natural,normal,20260810_135255,True
80009,0.0156,0.0273,0.9048,80.009,500000,0.0,0.0,-0.0038999999999999035,0.0038999999999999035,tap3,natural,normal,20260810_135255,True
82529,0.0117,0.039,0.9009,82.529,500000,-0.003899999999999999,0.011699999999999999,-0.007799999999999918,0.014592463808418325,tap3,natural,normal,20260810_135255,True
85004,0.0117,0.0312,0.9204,85.004,500000,-0.003899999999999999,0.0038999999999999972,0.011700000000000044,0.012934836682386097,tap3,natural,normal,20260810_135255,True
87523,0.0117,0.0312,0.9048,87.523,500000,-0.003899999999999999,0.0038999999999999972,-0.0038999999999999035,0.006754998149518563,tap3,natural,normal,20260810_135255,True
