timestamp,ax,ay,az,label,trial_id
110697,0.019500,0.058500,0.912600,tap1,4
110715,0.023400,0.058500,0.908700,tap1,4
110733,0.019500,0.058500,0.912600,tap1,4
110750,0.015600,0.054600,0.908700,tap1,4
110768,0.023400,0.054600,0.908700,tap1,4
110786,0.019500,0.058500,0.912600,tap1,4
110805,0.019500,0.058500,0.912600,tap1,4
110823,0.019500,0.054600,0.904800,tap1,4
110841,0.007800,-0.023400,0.936000,tap1,4
110859,0.031200,0.054600,1.017900,tap1,4
110878,0.023400,0.050700,1.134900,tap1,4
110898,0.023400,0.050700,1.131000,tap1,4
110918,-0.093600,0.230100,1.302600,tap1,4
110938,-0.015600,0.152100,1.236300,tap1,4
110958,0.035100,0.031200,1.056900,tap1,4
110977,0.039000,0.019500,1.021800,tap1,4
110998,0.027300,0.046800,1.025700,tap1,4
111018,0.015600,0.054600,1.025700,tap1,4
111038,0.019500,0.058500,1.002300,tap1,4
111058,0.019500,0.054600,0.994500,tap1,4
111077,0.023400,0.054600,0.982800,tap1,4
111098,0.019500,0.058500,0.978900,tap1,4
111118,0.023400,0.054600,0.975000,tap1,4
111138,0.015600,0.058500,0.971100,tap1,4
111158,0.019500,0.050700,0.963300,tap1,4
111178,0.027300,0.050700,0.963300,tap1,4
111198,0.015600,0.058500,0.959400,tap1,4
111218,0.019500,0.054600,0.955500,tap1,4
111238,0.027300,0.054600,0.951600,tap1,4
111258,0.023400,0.054600,0.951600,tap1,4
111277,0.019500,0.062400,0.951600,tap1,4
111298,0.019500,0.058500,0.947700,tap1,4
111318,0.019500,0.054600,0.947700,tap1,4
111338,0.019500,0.054600,0.943800,tap1,4
111358,0.019500,0.058500,0.939900,tap1,4
111377,0.019500,0.058500,0.943800,tap1,4
111398,0.019500,0.058500,0.943800,tap1,4
111418,0.023400,0.054600,0.943800,tap1,4
111438,0.023400,0.058500,0.939900,tap1,4
111458,0.019500,0.054600,0.939900,tap1,4
111478,0.019500,0.054600,0.936000,tap1,4
111498,0.023400,0.054600,0.936000,tap1,4
111518,0.019500,0.058500,0.939900,tap1,4
111538,0.023400,0.058500,0.939900,tap1,4
111558,0.019500,0.054600,0.936000,tap1,4
111578,0.027300,0.054600,0.932100,tap1,4
111598,0.023400,0.050700,0.936000,tap1,4
111618,0.019500,0.054600,0.932100,tap1,4
111638,0.023400,0.054600,0.939900,tap1,4
111658,0.023400,0.054600,0.936000,tap1,4
111678,0.019500,0.054600,0.932100,tap1,4
111698,0.019500,0.058500,0.936000,tap1,4
111718,0.019500,0.054600,0.936000,tap1,4
111738,0.023400,0.054600,0.932100,tap1,4
111758,0.019500,0.054600,0.936000,tap1,4
111777,0.023400,0.058500,0.936000,tap1,4
111798,0.015600,0.058500,0.932100,tap1,4
111818,0.023400,0.054600,0.932100,tap1,4
111838,0.023400,0.054600,0.928200,tap1,4
111858,0.023400,0.054600,0.928200,tap1,4
111878,0.023400,0.050700,0.924300,tap1,4
111898,0.019500,0.054600,0.928200,tap1,4
111918,0.023400,0.054600,0.928200,tap1,4
111938,0.023400,0.054600,0.932100,tap1,4
111958,0.023400,0.054600,0.928200,tap1,4
111978,0.019500,0.058500,0.928200,tap1,4
111998,0.019500,0.054600,0.928200,tap1,4
112018,0.019500,0.054600,0.928200,tap1,4
112038,0.019500,0.054600,0.928200,tap1,4
112058,0.023400,0.054600,0.924300,tap1,4
112078,0.019500,0.054600,0.928200,tap1,4
112098,0.019500,0.054600,0.928200,tap1,4
112118,0.023400,0.054600,0.924300,tap1,4
112138,0.019500,0.058500,0.928200,tap1,4
112158,0.019500,0.054600,0.924300,tap1,4
