time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13695,0.0546,13.695,tap1,1,fast,normal,0.0
14769,0.0546,14.769,tap1,1,fast,normal,0.0
15783,0.0546,15.783,tap1,1,fast,normal,0.0
16798,0.0546,16.798,tap1,1,fast,normal,0.0
17803,0.0585,17.803,tap1,1,fast,normal,0.0039000000000000007
18808,0.0585,18.808,tap1,1,fast,normal,0.0039000000000000007
19923,0.0624,19.923,tap1,1,fast,normal,0.0077999999999999944
20934,0.0624,20.934,tap1,1,fast,normal,0.0077999999999999944
21945,0.0624,21.945,tap1,1,fast,normal,0.0077999999999999944
22956,0.0546,22.956,tap1,1,fast,normal,0.0
25026,0.0546,25.026,tap1,1,fast,normal,0.0
27525,0.0546,27.525,tap1,1,fast,normal,0.0
30001,0.0468,30.001,tap1,1,fast,normal,-0.007800000000000001
32509,0.0546,32.509,tap1,1,fast,normal,0.0
35022,0.0468,35.022,tap1,1,fast,normal,-0.007800000000000001
37519,0.0546,37.519,tap1,1,fast,normal,0.0
40005,0.0546,40.005,tap1,1,fast,normal,0.0
42518,0.0585,42.518,tap1,1,fast,normal,0.0039000000000000007
45003,0.0585,45.003,tap1,1,fast,normal,0.0039000000000000007
47501,0.0546,47.501,tap1,1,fast,normal,0.0
50001,0.0507,50.001,tap1,1,fast,normal,-0.0039000000000000007
52509,0.0585,52.509,tap1,1,fast,normal,0.0039000000000000007
55020,0.0546,55.02,tap1,1,fast,normal,0.0
57518,0.0585,57.518,tap1,1,fast,normal,0.0039000000000000007
60069,0.0585,60.069,tap1,1,fast,normal,0.0039000000000000007
62515,0.0468,62.515,tap1,1,fast,normal,-0.007800000000000001
65005,0.0585,65.005,tap1,1,fast,normal,0.0039000000000000007
67507,0.0624,67.507,tap1,1,fast,normal,0.0077999999999999944
70016,0.0507,70.016,tap1,1,fast,normal,-0.0039000000000000007
72521,0.0741,72.521,tap1,1,fast,normal,0.019499999999999997
75021,0.0585,75.021,tap1,1,fast,normal,0.0039000000000000007
77523,0.0546,77.523,tap1,1,fast,normal,0.0
80024,0.0585,80.024,tap1,1,fast,normal,0.0039000000000000007
82508,0.0429,82.508,tap1,1,fast,normal,-0.011700000000000002
85021,0.0507,85.021,tap1,1,fast,normal,-0.0039000000000000007
87519,0.0546,87.519,tap1,1,fast,normal,0.0
90013,0.0585,90.013,tap1,1,fast,normal,0.0039000000000000007
92520,0.0507,92.52,tap1,1,fast,normal,-0.0039000000000000007
95006,0.0507,95.006,tap1,1,fast,normal,-0.0039000000000000007
97504,0.0585,97.504,tap1,1,fast,normal,0.0039000000000000007
100023,0.0585,100.023,tap1,1,fast,normal,0.0039000000000000007
102502,0.0585,102.502,tap1,1,fast,normal,0.0039000000000000007
105020,0.0546,105.02,tap1,1,fast,normal,0.0
107512,0.0507,107.512,tap1,1,fast,normal,-0.0039000000000000007
110015,0.0546,110.015,tap1,1,fast,normal,0.0
112525,0.0546,112.525,tap1,1,fast,normal,0.0
115004,0.0507,115.004,tap1,1,fast,normal,-0.0039000000000000007
117512,0.0546,117.512,tap1,1,fast,normal,0.0
120010,0.0507,120.01,tap1,1,fast,normal,-0.0039000000000000007
122519,0.0585,122.519,tap1,1,fast,normal,0.0039000000000000007
125009,0.0507,125.009,tap1,1,fast,normal,-0.0039000000000000007
127511,0.0507,127.511,tap1,1,fast,normal,-0.0039000000000000007
130008,0.0585,130.008,tap1,1,fast,normal,0.0039000000000000007
132516,0.0507,132.516,tap1,1,fast,normal,-0.0039000000000000007
135001,0.0546,135.001,tap1,1,fast,normal,0.0
137501,0.0507,137.501,tap1,1,fast,normal,-0.0039000000000000007
140001,0.0585,140.001,tap1,1,fast,normal,0.0039000000000000007
142515,0.0585,142.515,tap1,1,fast,normal,0.0039000000000000007
145003,0.0546,145.003,tap1,1,fast,normal,0.0
147501,0.0585,147.501,tap1,1,fast,normal,0.0039000000000000007
150026,0.0624,150.026,tap1,1,fast,normal,0.0077999999999999944
152508,0.0585,152.508,tap1,1,fast,normal,0.0039000000000000007
155021,0.0546,155.021,tap1,1,fast,normal,0.0
157518,0.0546,157.518,tap1,1,fast,normal,0.0
160056,0.0663,160.056,tap1,1,fast,normal,0.011699999999999995
162526,0.0546,162.526,tap1,1,fast,normal,0.0
165015,0.0546,165.015,tap1,1,fast,normal,0.0
167516,0.0507,167.516,tap1,1,fast,normal,-0.0039000000000000007
170024,0.0585,170.024,tap1,1,fast,normal,0.0039000000000000007
172515,0.0585,172.515,tap1,1,fast,normal,0.0039000000000000007
175011,0.0546,175.011,tap1,1,fast,normal,0.0
177515,0.0702,177.515,tap1,1,fast,normal,0.015599999999999996
180017,0.0507,180.017,tap1,1,fast,normal,-0.0039000000000000007
182525,0.0546,182.525,tap1,1,fast,normal,0.0
185008,0.0624,185.008,tap1,1,fast,normal,0.0077999999999999944
187508,0.0585,187.508,tap1,1,fast,normal,0.0039000000000000007
190001,0.0585,190.001,tap1,1,fast,normal,0.0039000000000000007
192510,0.0546,192.51,tap1,1,fast,normal,0.0
195022,0.0624,195.022,tap1,1,fast,normal,0.0077999999999999944
197522,0.0546,197.522,tap1,1,fast,normal,0.0
200021,0.0585,200.021,tap1,1,fast,normal,0.0039000000000000007
202515,0.0624,202.515,tap1,1,fast,normal,0.0077999999999999944
205009,0.0546,205.009,tap1,1,fast,normal,0.0
207510,0.0468,207.51,tap1,1,fast,normal,-0.007800000000000001
210010,0.0663,210.01,tap1,1,fast,normal,0.011699999999999995
212523,0.0507,212.523,tap1,1,fast,normal,-0.0039000000000000007
215008,0.0624,215.008,tap1,1,fast,normal,0.0077999999999999944
217508,0.0546,217.508,tap1,1,fast,normal,0.0
220004,0.0585,220.004,tap1,1,fast,normal,0.0039000000000000007
222514,0.0546,222.514,tap1,1,fast,normal,0.0
225008,0.0585,225.008,tap1,1,fast,normal,0.0039000000000000007
227509,0.0507,227.509,tap1,1,fast,normal,-0.0039000000000000007
230004,0.0546,230.004,tap1,1,fast,normal,0.0
232513,0.0468,232.513,tap1,1,fast,normal,-0.007800000000000001
235026,0.0468,235.026,tap1,1,fast,normal,-0.007800000000000001
237515,0.0429,237.515,tap1,1,fast,normal,-0.011700000000000002
240004,0.0546,240.004,tap1,1,fast,normal,0.0
242517,0.0546,242.517,tap1,1,fast,normal,0.0
245003,0.0546,245.003,tap1,1,fast,normal,0.0
247502,0.0546,247.502,tap1,1,fast,normal,0.0
250001,0.0585,250.001,tap1,1,fast,normal,0.0039000000000000007
252514,0.0546,252.514,tap1,1,fast,normal,0.0
255000,0.0546,255.0,tap1,1,fast,normal,0.0
257526,0.0507,257.526,tap1,1,fast,normal,-0.0039000000000000007
260063,0.0624,260.063,tap1,1,fast,normal,0.0077999999999999944
262501,0.0546,262.501,tap1,1,fast,normal,0.0
265016,0.0507,265.016,tap1,1,fast,normal,-0.0039000000000000007
267515,0.0546,267.515,tap1,1,fast,normal,0.0
270021,0.0546,270.021,tap1,1,fast,normal,0.0
272515,0.0546,272.515,tap1,1,fast,normal,0.0
275014,0.0663,275.014,tap1,1,fast,normal,0.011699999999999995
277517,0.0585,277.517,tap1,1,fast,normal,0.0039000000000000007
280019,0.0585,280.019,tap1,1,fast,normal,0.0039000000000000007
282527,0.0585,282.527,tap1,1,fast,normal,0.0039000000000000007
285015,0.0546,285.015,tap1,1,fast,normal,0.0
287515,0.0624,287.515,tap1,1,fast,normal,0.0077999999999999944
290006,0.0585,290.006,tap1,1,fast,normal,0.0039000000000000007
292516,0.0585,292.516,tap1,1,fast,normal,0.0039000000000000007
295003,0.0624,295.003,tap1,1,fast,normal,0.0077999999999999944
297500,0.0624,297.5,tap1,1,fast,normal,0.0077999999999999944
300024,0.0585,300.024,tap1,1,fast,normal,0.0039000000000000007
302518,0.0624,302.518,tap1,1,fast,normal,0.0077999999999999944
305019,0.0663,305.019,tap1,1,fast,normal,0.011699999999999995
307524,0.0585,307.524,tap1,1,fast,normal,0.0039000000000000007
310025,0.0546,310.025,tap1,1,fast,normal,0.0
312509,0.0546,312.509,tap1,1,fast,normal,0.0
315021,0.0585,315.021,tap1,1,fast,normal,0.0039000000000000007
317519,0.0663,317.519,tap1,1,fast,normal,0.011699999999999995
320013,0.0546,320.013,tap1,1,fast,normal,0.0
322518,0.0546,322.518,tap1,1,fast,normal,0.0
325011,0.0546,325.011,tap1,1,fast,normal,0.0
327513,0.0585,327.513,tap1,1,fast,normal,0.0039000000000000007
330009,0.0546,330.009,tap1,1,fast,normal,0.0
332516,0.0624,332.516,tap1,1,fast,normal,0.0077999999999999944
335001,0.0585,335.001,tap1,1,fast,normal,0.0039000000000000007
337526,0.0624,337.526,tap1,1,fast,normal,0.0077999999999999944
