time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
14868,0.0234,14.868,tap1,1,slow,firm,-0.009749999999999998
15938,0.0234,15.938,tap1,1,slow,firm,-0.009749999999999998
16946,0.0234,16.946,tap1,1,slow,firm,-0.009749999999999998
17953,0.0312,17.953,tap1,1,slow,firm,-0.0019500000000000003
18960,0.0312,18.96,tap1,1,slow,firm,-0.0019500000000000003
19968,0.039,19.968,tap1,1,slow,firm,0.005850000000000001
20974,0.039,20.974,tap1,1,slow,firm,0.005850000000000001
21982,0.039,21.982,tap1,1,slow,firm,0.005850000000000001
22989,0.0351,22.989,tap1,1,slow,firm,0.0019500000000000003
23997,0.0351,23.997,tap1,1,slow,firm,0.0019500000000000003
25101,0.039,25.101,tap1,1,slow,firm,0.005850000000000001
27500,0.0312,27.5,tap1,1,slow,firm,-0.0019500000000000003
30014,0.0312,30.014,tap1,1,slow,firm,-0.0019500000000000003
32517,0.0312,32.517,tap1,1,slow,firm,-0.0019500000000000003
35016,0.0312,35.016,tap1,1,slow,firm,-0.0019500000000000003
37500,0.039,37.5,tap1,1,slow,firm,0.005850000000000001
40012,0.0273,40.012,tap1,1,slow,firm,-0.0058499999999999976
42512,0.0234,42.512,tap1,1,slow,firm,-0.009749999999999998
45020,0.0351,45.02,tap1,1,slow,firm,0.0019500000000000003
47501,0.0351,47.501,tap1,1,slow,firm,0.0019500000000000003
50012,0.0507,50.012,tap1,1,slow,firm,0.017550000000000003
52510,0.0429,52.51,tap1,1,slow,firm,0.009750000000000002
55007,0.0351,55.007,tap1,1,slow,firm,0.0019500000000000003
57517,0.0312,57.517,tap1,1,slow,firm,-0.0019500000000000003
60004,0.0429,60.004,tap1,1,slow,firm,0.009750000000000002
62505,0.0273,62.505,tap1,1,slow,firm,-0.0058499999999999976
65002,0.0312,65.002,tap1,1,slow,firm,-0.0019500000000000003
67509,0.0312,67.509,tap1,1,slow,firm,-0.0019500000000000003
70022,0.0429,70.022,tap1,1,slow,firm,0.009750000000000002
72520,0.039,72.52,tap1,1,slow,firm,0.005850000000000001
75021,0.0429,75.021,tap1,1,slow,firm,0.009750000000000002
77511,0.0312,77.511,tap1,1,slow,firm,-0.0019500000000000003
80025,0.039,80.025,tap1,1,slow,firm,0.005850000000000001
82526,0.0273,82.526,tap1,1,slow,firm,-0.0058499999999999976
85025,0.0351,85.025,tap1,1,slow,firm,0.0019500000000000003
87506,0.0351,87.506,tap1,1,slow,firm,0.0019500000000000003
90020,0.0351,90.02,tap1,1,slow,firm,0.0019500000000000003
92518,0.0312,92.518,tap1,1,slow,firm,-0.0019500000000000003
95016,0.0273,95.016,tap1,1,slow,firm,-0.0058499999999999976
97526,0.0312,97.526,tap1,1,slow,firm,-0.0019500000000000003
100009,0.0312,100.009,tap1,1,slow,firm,-0.0019500000000000003
102508,0.0234,102.508,tap1,1,slow,firm,-0.009749999999999998
105155,0.0312,105.155,tap1,1,slow,firm,-0.0019500000000000003
107501,0.0273,107.501,tap1,1,slow,firm,-0.0058499999999999976
110007,0.0351,110.007,tap1,1,slow,firm,0.0019500000000000003
112512,0.0312,112.512,tap1,1,slow,firm,-0.0019500000000000003
115000,0.0351,115.0,tap1,1,slow,firm,0.0019500000000000003
117519,0.0351,117.519,tap1,1,slow,firm,0.0019500000000000003
120007,0.0312,120.007,tap1,1,slow,firm,-0.0019500000000000003
122506,0.0273,122.506,tap1,1,slow,firm,-0.0058499999999999976
125000,0.0351,125.0,tap1,1,slow,firm,0.0019500000000000003
127510,0.0273,127.51,tap1,1,slow,firm,-0.0058499999999999976
130023,0.0273,130.023,tap1,1,slow,firm,-0.0058499999999999976
132521,0.0273,132.521,tap1,1,slow,firm,-0.0058499999999999976
135023,0.0312,135.023,tap1,1,slow,firm,-0.0019500000000000003
137506,0.0312,137.506,tap1,1,slow,firm,-0.0019500000000000003
140020,0.0351,140.02,tap1,1,slow,firm,0.0019500000000000003
142519,0.0312,142.519,tap1,1,slow,firm,-0.0019500000000000003
145011,0.0312,145.011,tap1,1,slow,firm,-0.0019500000000000003
147521,0.0312,147.521,tap1,1,slow,firm,-0.0019500000000000003
