timestamp,ax,ay,az,label,trial_id
207747,0.019500,0.015600,0.912600,shake_lr,4
207764,0.019500,0.023400,0.908700,shake_lr,4
207780,0.019500,0.019500,0.912600,shake_lr,4
207797,0.023400,0.019500,0.912600,shake_lr,4
207813,0.019500,0.019500,0.908700,shake_lr,4
207830,0.023400,0.019500,0.912600,shake_lr,4
207846,0.019500,0.015600,0.916500,shake_lr,4
207863,0.019500,0.015600,0.916500,shake_lr,4
207879,0.027300,0.007800,0.900900,shake_lr,4
207896,0.027300,0.152100,0.959400,shake_lr,4
207914,0.202800,0.296400,0.842400,shake_lr,4
207934,0.175500,0.378300,0.947700,shake_lr,4
207954,0.136500,0.323700,0.908700,shake_lr,4
207974,0.027300,0.144300,0.924300,shake_lr,4
207994,0.105300,0.542100,0.893100,shake_lr,4
208014,0.078000,0.202800,0.865800,shake_lr,4
208034,0.085800,0.292500,0.865800,shake_lr,4
208054,-0.003900,0.198900,0.920400,shake_lr,4
208074,-0.015600,0.230100,0.932100,shake_lr,4
208094,0.031200,-0.085800,0.959400,shake_lr,4
208114,0.050700,-0.128700,0.861900,shake_lr,4
208134,-0.050700,-0.175500,0.947700,shake_lr,4
208154,0.023400,-0.401700,0.916500,shake_lr,4
208174,0.019500,-0.296400,0.897000,shake_lr,4
208194,0.023400,-0.195000,0.939900,shake_lr,4
208214,0.054600,-0.386100,0.924300,shake_lr,4
208235,0.000000,-0.245700,0.897000,shake_lr,4
208254,0.007800,-0.237900,1.154400,shake_lr,4
208274,0.042900,-0.117000,0.869700,shake_lr,4
208294,-0.015600,-0.105300,0.908700,shake_lr,4
208314,0.027300,0.019500,0.982800,shake_lr,4
208335,0.011700,0.039000,0.846300,shake_lr,4
208354,0.074100,0.390000,0.897000,shake_lr,4
208374,0.128700,0.222300,0.897000,shake_lr,4
208394,0.097500,0.335400,0.881400,shake_lr,4
208414,0.050700,0.397800,0.924300,shake_lr,4
208435,0.042900,0.179400,0.936000,shake_lr,4
208454,0.003900,0.101400,0.885300,shake_lr,4
208474,0.031200,0.553800,0.912600,shake_lr,4
208494,0.011700,0.370500,0.939900,shake_lr,4
208514,0.101400,0.148200,0.951600,shake_lr,4
208534,0.050700,0.156000,0.916500,shake_lr,4
208554,0.031200,0.105300,0.955500,shake_lr,4
208574,-0.015600,-0.062400,0.900900,shake_lr,4
208594,0.011700,0.000000,0.908700,shake_lr,4
208614,-0.058500,-0.241800,0.978900,shake_lr,4
208634,-0.066300,-0.093600,0.900900,shake_lr,4
208654,-0.003900,-0.206700,0.928200,shake_lr,4
208674,-0.031200,-0.343200,0.986700,shake_lr,4
208694,0.039000,-0.237900,0.932100,shake_lr,4
