timestamp,ax,ay,az,label,trial_id
204060,0.023400,0.015600,0.912600,shake_lr,3
204077,0.019500,0.019500,0.912600,shake_lr,3
204093,0.019500,0.011700,0.912600,shake_lr,3
204110,0.019500,0.019500,0.912600,shake_lr,3
204126,0.023400,0.019500,0.912600,shake_lr,3
204143,0.019500,0.015600,0.908700,shake_lr,3
204159,0.023400,0.011700,0.908700,shake_lr,3
204176,0.031200,0.187200,0.916500,shake_lr,3
204192,0.089700,0.035100,0.928200,shake_lr,3
204209,-0.035100,-0.335400,0.943800,shake_lr,3
204228,0.113100,0.288600,0.854100,shake_lr,3
204247,0.163800,0.417300,0.889200,shake_lr,3
204267,0.054600,0.358800,0.900900,shake_lr,3
204287,0.070200,0.089700,0.932100,shake_lr,3
204307,0.222300,0.694200,0.897000,shake_lr,3
204327,0.081900,0.417300,0.904800,shake_lr,3
204348,0.019500,0.370500,0.908700,shake_lr,3
204367,0.019500,0.249600,0.947700,shake_lr,3
204387,-0.081900,-0.019500,0.920400,shake_lr,3
204407,-0.046800,-0.050700,0.908700,shake_lr,3
204427,-0.039000,-0.132600,0.889200,shake_lr,3
204447,-0.035100,-0.210600,0.861900,shake_lr,3
204467,-0.027300,-0.300300,0.900900,shake_lr,3
204487,0.031200,-0.429000,0.943800,shake_lr,3
204507,0.000000,-0.534300,0.928200,shake_lr,3
204527,0.007800,-0.015600,0.885300,shake_lr,3
204548,0.011700,-0.627900,0.932100,shake_lr,3
204567,0.015600,-0.534300,0.947700,shake_lr,3
204587,0.023400,-0.226200,0.943800,shake_lr,3
204607,0.000000,-0.081900,0.943800,shake_lr,3
204627,-0.031200,0.050700,0.967200,shake_lr,3
204648,0.054600,0.074100,0.936000,shake_lr,3
204667,0.050700,0.035100,0.897000,shake_lr,3
204687,0.058500,0.308100,0.963300,shake_lr,3
204707,-0.039000,0.343200,0.838500,shake_lr,3
204727,-0.003900,0.413400,0.889200,shake_lr,3
204748,0.011700,0.507000,0.897000,shake_lr,3
204767,0.027300,0.054600,0.955500,shake_lr,3
204787,0.023400,0.526500,0.912600,shake_lr,3
204807,-0.019500,0.612300,0.908700,shake_lr,3
204827,0.035100,0.413400,0.924300,shake_lr,3
204847,-0.015600,0.183300,0.947700,shake_lr,3
204867,0.031200,0.109200,0.951600,shake_lr,3
204887,-0.015600,-0.023400,0.975000,shake_lr,3
204907,0.132600,-0.171600,0.916500,shake_lr,3
204927,0.070200,-0.078000,0.865800,shake_lr,3
204947,-0.007800,-0.230100,0.908700,shake_lr,3
204967,-0.120900,-0.206700,0.900900,shake_lr,3
204987,0.050700,-0.635700,0.889200,shake_lr,3
205007,-0.015600,-0.015600,0.943800,shake_lr,3
