timestamp,ax,ay,az,label,trial_id
211719,0.078000,0.066300,0.947700,shake_lr,2
211736,0.152100,0.035100,0.881400,shake_lr,2
211752,0.144300,0.206700,0.928200,shake_lr,2
211768,0.109200,0.214500,0.897000,shake_lr,2
211786,0.023400,0.370500,0.900900,shake_lr,2
211804,-0.113100,0.226200,0.932100,shake_lr,2
211824,-0.078000,0.705900,0.912600,shake_lr,2
211844,0.085800,0.702000,0.916500,shake_lr,2
211864,0.093600,0.039000,0.889200,shake_lr,2
211885,0.089700,-0.093600,0.971100,shake_lr,2
211904,0.039000,-0.187200,0.928200,shake_lr,2
211924,0.031200,-0.354900,0.928200,shake_lr,2
211944,0.046800,-0.417300,0.908700,shake_lr,2
211964,0.050700,-0.479700,0.885300,shake_lr,2
211984,0.046800,-0.534300,0.908700,shake_lr,2
212004,0.042900,0.128700,0.986700,shake_lr,2
212024,0.019500,-0.737100,0.908700,shake_lr,2
212044,0.078000,-0.452400,0.877500,shake_lr,2
212064,0.085800,-0.241800,0.873600,shake_lr,2
212084,0.163800,-0.074100,0.955500,shake_lr,2
212104,0.039000,0.089700,0.904800,shake_lr,2
212124,0.031200,0.358800,0.955500,shake_lr,2
212144,-0.011700,0.401700,0.936000,shake_lr,2
212164,-0.035100,0.479700,0.904800,shake_lr,2
212184,-0.031200,0.585000,0.904800,shake_lr,2
212204,0.019500,0.093600,0.928200,shake_lr,2
212224,-0.046800,0.592800,0.885300,shake_lr,2
212244,0.011700,0.421200,0.928200,shake_lr,2
212264,0.011700,0.222300,0.936000,shake_lr,2
212284,0.015600,0.206700,0.889200,shake_lr,2
212304,0.081900,0.015600,0.936000,shake_lr,2
212324,0.042900,-0.152100,0.928200,shake_lr,2
212344,0.027300,-0.245700,0.912600,shake_lr,2
212364,0.035100,-0.374400,0.928200,shake_lr,2
212384,0.042900,-0.366600,0.889200,shake_lr,2
212404,0.042900,-0.397800,0.889200,shake_lr,2
212424,-0.035100,-0.315900,0.881400,shake_lr,2
212444,0.019500,0.050700,0.928200,shake_lr,2
212464,-0.007800,-0.253500,0.920400,shake_lr,2
212484,0.011700,0.007800,0.916500,shake_lr,2
212504,0.015600,0.074100,0.912600,shake_lr,2
212524,0.050700,0.093600,0.920400,shake_lr,2
212544,0.050700,0.144300,0.912600,shake_lr,2
212564,0.015600,0.023400,0.912600,shake_lr,2
212584,0.039000,0.031200,0.916500,shake_lr,2
212605,-0.015600,-0.070200,0.916500,shake_lr,2
212624,0.062400,0.039000,0.916500,shake_lr,2
212644,0.019500,0.015600,0.912600,shake_lr,2
212664,0.023400,0.054600,0.904800,shake_lr,2
212684,0.023400,0.019500,0.908700,shake_lr,2
