timestamp,ax,ay,az,label,trial_id
790799,0.015600,0.023400,0.912600,tap2,4
790818,0.011700,0.023400,0.912600,tap2,4
790836,0.015600,0.019500,0.916500,tap2,4
790853,0.015600,0.027300,0.912600,tap2,4
790871,0.015600,0.023400,0.920400,tap2,4
790889,0.015600,0.019500,0.912600,tap2,4
790907,0.015600,0.019500,0.912600,tap2,4
790925,0.015600,0.019500,0.916500,tap2,4
790943,0.074100,0.007800,0.936000,tap2,4
790961,0.019500,0.042900,1.010100,tap2,4
790980,0.015600,0.027300,0.975000,tap2,4
790999,0.015600,0.019500,0.967200,tap2,4
791019,0.023400,0.019500,0.959400,tap2,4
791039,-0.007800,0.003900,0.932100,tap2,4
791059,0.039000,0.027300,1.064700,tap2,4
791080,-0.011700,0.023400,1.103700,tap2,4
791099,0.019500,0.039000,1.142700,tap2,4
791120,0.023400,0.027300,1.095900,tap2,4
791139,0.019500,0.015600,1.064700,tap2,4
791159,0.011700,0.019500,1.029600,tap2,4
791180,0.011700,0.019500,1.014000,tap2,4
791200,0.015600,0.023400,0.998400,tap2,4
791220,0.015600,0.023400,0.990600,tap2,4
791239,0.015600,0.027300,0.982800,tap2,4
791259,0.015600,0.023400,0.975000,tap2,4
791280,0.015600,0.027300,0.967200,tap2,4
791299,0.019500,0.019500,0.963300,tap2,4
791319,0.011700,0.015600,0.959400,tap2,4
791339,0.015600,0.023400,0.951600,tap2,4
791359,0.019500,0.023400,0.955500,tap2,4
791380,0.019500,0.031200,0.951600,tap2,4
791399,0.019500,0.027300,0.955500,tap2,4
791420,0.015600,0.027300,0.943800,tap2,4
791439,0.015600,0.019500,0.939900,tap2,4
791460,0.015600,0.015600,0.939900,tap2,4
791480,0.019500,0.019500,0.947700,tap2,4
791499,0.019500,0.027300,0.939900,tap2,4
791520,0.011700,0.027300,0.939900,tap2,4
791539,0.015600,0.023400,0.939900,tap2,4
791559,0.015600,0.019500,0.939900,tap2,4
791580,0.019500,0.019500,0.932100,tap2,4
791599,0.019500,0.015600,0.928200,tap2,4
791620,0.019500,0.019500,0.932100,tap2,4
791639,0.015600,0.027300,0.936000,tap2,4
791659,0.011700,0.027300,0.932100,tap2,4
791680,0.015600,0.023400,0.936000,tap2,4
791699,0.015600,0.019500,0.936000,tap2,4
791719,0.011700,0.019500,0.928200,tap2,4
791739,0.015600,0.019500,0.928200,tap2,4
791759,0.015600,0.023400,0.936000,tap2,4
