timestamp,ax,ay,az,label,trial_id
780285,0.011700,0.023400,0.916500,tap2,1
780303,0.015600,0.027300,0.908700,tap2,1
780320,0.015600,0.019500,0.916500,tap2,1
780338,0.011700,0.023400,0.912600,tap2,1
780356,0.015600,0.023400,0.912600,tap2,1
780374,0.015600,0.023400,0.912600,tap2,1
780392,0.015600,0.019500,0.912600,tap2,1
780410,0.019500,0.019500,0.908700,tap2,1
780427,0.003900,0.011700,0.920400,tap2,1
780445,0.023400,0.015600,1.041300,tap2,1
780465,0.015600,0.023400,0.971100,tap2,1
780484,0.023400,0.019500,0.959400,tap2,1
780505,0.109200,0.035100,0.951600,tap2,1
780525,0.035100,0.023400,1.029600,tap2,1
780545,0.023400,0.031200,1.092000,tap2,1
780565,0.019500,0.066300,1.095900,tap2,1
780585,0.019500,0.027300,1.111500,tap2,1
780605,0.019500,0.023400,1.064700,tap2,1
780625,0.011700,0.015600,1.037400,tap2,1
780645,0.007800,0.015600,1.017900,tap2,1
780665,0.011700,0.019500,1.002300,tap2,1
780685,0.015600,0.023400,0.990600,tap2,1
780705,0.019500,0.027300,0.994500,tap2,1
780725,0.015600,0.027300,0.978900,tap2,1
780745,0.019500,0.023400,0.978900,tap2,1
780765,0.019500,0.019500,0.959400,tap2,1
780785,0.015600,0.023400,0.955500,tap2,1
780805,0.011700,0.023400,0.959400,tap2,1
780825,0.015600,0.019500,0.955500,tap2,1
780844,0.015600,0.027300,0.951600,tap2,1
780865,0.019500,0.023400,0.955500,tap2,1
780885,0.015600,0.019500,0.951600,tap2,1
780905,0.015600,0.019500,0.947700,tap2,1
780924,0.019500,0.015600,0.943800,tap2,1
780945,0.015600,0.019500,0.939900,tap2,1
780965,0.015600,0.023400,0.943800,tap2,1
780985,0.019500,0.027300,0.947700,tap2,1
781004,0.015600,0.027300,0.943800,tap2,1
781025,0.015600,0.023400,0.939900,tap2,1
781045,0.019500,0.019500,0.939900,tap2,1
781065,0.015600,0.015600,0.936000,tap2,1
781085,0.015600,0.019500,0.932100,tap2,1
781104,0.019500,0.019500,0.936000,tap2,1
781125,0.015600,0.019500,0.936000,tap2,1
781145,0.015600,0.023400,0.936000,tap2,1
781165,0.015600,0.019500,0.936000,tap2,1
781185,0.019500,0.015600,0.936000,tap2,1
781204,0.015600,0.019500,0.936000,tap2,1
781225,0.015600,0.019500,0.936000,tap2,1
781244,0.015600,0.023400,0.932100,tap2,1
