time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
14335,0.0546,14.335,tap2,2,natural,light,0.0039000000000000007
15414,0.0468,15.414,tap2,2,natural,light,-0.0039000000000000007
16445,0.0468,16.445,tap2,2,natural,light,-0.0039000000000000007
17589,0.0585,17.589,tap2,2,natural,light,0.007800000000000001
18605,0.0585,18.605,tap2,2,natural,light,0.007800000000000001
19616,0.0585,19.616,tap2,2,natural,light,0.007800000000000001
20626,0.0585,20.626,tap2,2,natural,light,0.007800000000000001
21637,0.0585,21.637,tap2,2,natural,light,0.007800000000000001
22647,0.0585,22.647,tap2,2,natural,light,0.007800000000000001
23664,0.0585,23.664,tap2,2,natural,light,0.007800000000000001
25022,0.0624,25.022,tap2,2,natural,light,0.011699999999999995
27519,0.0546,27.519,tap2,2,natural,light,0.0039000000000000007
30011,0.0429,30.011,tap2,2,natural,light,-0.007800000000000001
32514,0.0468,32.514,tap2,2,natural,light,-0.0039000000000000007
35018,0.0468,35.018,tap2,2,natural,light,-0.0039000000000000007
37524,0.0468,37.524,tap2,2,natural,light,-0.0039000000000000007
40017,0.0468,40.017,tap2,2,natural,light,-0.0039000000000000007
42517,0.0546,42.517,tap2,2,natural,light,0.0039000000000000007
45000,0.0507,45.0,tap2,2,natural,light,0.0
47525,0.0546,47.525,tap2,2,natural,light,0.0039000000000000007
50019,0.0546,50.019,tap2,2,natural,light,0.0039000000000000007
52520,0.0546,52.52,tap2,2,natural,light,0.0039000000000000007
55005,0.0585,55.005,tap2,2,natural,light,0.007800000000000001
57524,0.0507,57.524,tap2,2,natural,light,0.0
60018,0.0507,60.018,tap2,2,natural,light,0.0
62518,0.0429,62.518,tap2,2,natural,light,-0.007800000000000001
65003,0.0468,65.003,tap2,2,natural,light,-0.0039000000000000007
67520,0.0507,67.52,tap2,2,natural,light,0.0
70013,0.0468,70.013,tap2,2,natural,light,-0.0039000000000000007
72514,0.0507,72.514,tap2,2,natural,light,0.0
75025,0.0624,75.025,tap2,2,natural,light,0.011699999999999995
77524,0.0507,77.524,tap2,2,natural,light,0.0
80017,0.0546,80.017,tap2,2,natural,light,0.0039000000000000007
82517,0.0624,82.517,tap2,2,natural,light,0.011699999999999995
85002,0.0468,85.002,tap2,2,natural,light,-0.0039000000000000007
87522,0.0507,87.522,tap2,2,natural,light,0.0
90000,0.0507,90.0,tap2,2,natural,light,0.0
92516,0.0507,92.516,tap2,2,natural,light,0.0
95007,0.0507,95.007,tap2,2,natural,light,0.0
97516,0.0468,97.516,tap2,2,natural,light,-0.0039000000000000007
100002,0.0546,100.002,tap2,2,natural,light,0.0039000000000000007
102503,0.0585,102.503,tap2,2,natural,light,0.007800000000000001
105019,0.0468,105.019,tap2,2,natural,light,-0.0039000000000000007
107506,0.0507,107.506,tap2,2,natural,light,0.0
110025,0.0546,110.025,tap2,2,natural,light,0.0039000000000000007
112523,0.0585,112.523,tap2,2,natural,light,0.007800000000000001
115010,0.0507,115.01,tap2,2,natural,light,0.0
117523,0.0507,117.523,tap2,2,natural,light,0.0
120025,0.0468,120.025,tap2,2,natural,light,-0.0039000000000000007
122524,0.039,122.524,tap2,2,natural,light,-0.011700000000000002
125008,0.0546,125.008,tap2,2,natural,light,0.0039000000000000007
127500,0.0546,127.5,tap2,2,natural,light,0.0039000000000000007
130019,0.0546,130.019,tap2,2,natural,light,0.0039000000000000007
132522,0.0546,132.522,tap2,2,natural,light,0.0039000000000000007
135009,0.0585,135.009,tap2,2,natural,light,0.007800000000000001
137524,0.0507,137.524,tap2,2,natural,light,0.0
140014,0.0507,140.014,tap2,2,natural,light,0.0
142515,0.0468,142.515,tap2,2,natural,light,-0.0039000000000000007
145000,0.0468,145.0,tap2,2,natural,light,-0.0039000000000000007
147524,0.0429,147.524,tap2,2,natural,light,-0.007800000000000001
150019,0.0507,150.019,tap2,2,natural,light,0.0
152518,0.0507,152.518,tap2,2,natural,light,0.0
155003,0.0507,155.003,tap2,2,natural,light,0.0
157500,0.0468,157.5,tap2,2,natural,light,-0.0039000000000000007
160019,0.0624,160.019,tap2,2,natural,light,0.011699999999999995
162521,0.0546,162.521,tap2,2,natural,light,0.0039000000000000007
165005,0.0546,165.005,tap2,2,natural,light,0.0039000000000000007
167501,0.0546,167.501,tap2,2,natural,light,0.0039000000000000007
170019,0.0546,170.019,tap2,2,natural,light,0.0039000000000000007
172519,0.0507,172.519,tap2,2,natural,light,0.0
175004,0.0624,175.004,tap2,2,natural,light,0.011699999999999995
177525,0.0546,177.525,tap2,2,natural,light,0.0039000000000000007
180018,0.0624,180.018,tap2,2,natural,light,0.011699999999999995
182519,0.0546,182.519,tap2,2,natural,light,0.0039000000000000007
185008,0.0429,185.008,tap2,2,natural,light,-0.007800000000000001
187500,0.0468,187.5,tap2,2,natural,light,-0.0039000000000000007
190019,0.0546,190.019,tap2,2,natural,light,0.0039000000000000007
192523,0.0546,192.523,tap2,2,natural,light,0.0039000000000000007
195004,0.0546,195.004,tap2,2,natural,light,0.0039000000000000007
197521,0.0546,197.521,tap2,2,natural,light,0.0039000000000000007
200019,0.0546,200.019,tap2,2,natural,light,0.0039000000000000007
202520,0.0468,202.52,tap2,2,natural,light,-0.0039000000000000007
205005,0.0507,205.005,tap2,2,natural,light,0.0
207500,0.0507,207.5,tap2,2,natural,light,0.0
210021,0.0546,210.021,tap2,2,natural,light,0.0039000000000000007
212519,0.0507,212.519,tap2,2,natural,light,0.0
215005,0.0429,215.005,tap2,2,natural,light,-0.007800000000000001
217502,0.0546,217.502,tap2,2,natural,light,0.0039000000000000007
220003,0.0468,220.003,tap2,2,natural,light,-0.0039000000000000007
222501,0.0507,222.501,tap2,2,natural,light,0.0
225014,0.0507,225.014,tap2,2,natural,light,0.0
227520,0.0585,227.52,tap2,2,natural,light,0.007800000000000001
230015,0.0429,230.015,tap2,2,natural,light,-0.007800000000000001
232508,0.0507,232.508,tap2,2,natural,light,0.0
235025,0.0468,235.025,tap2,2,natural,light,-0.0039000000000000007
237500,0.0429,237.5,tap2,2,natural,light,-0.007800000000000001
240020,0.0507,240.02,tap2,2,natural,light,0.0
242521,0.0507,242.521,tap2,2,natural,light,0.0
245006,0.0546,245.006,tap2,2,natural,light,0.0039000000000000007
247527,0.0429,247.527,tap2,2,natural,light,-0.007800000000000001
250020,0.0468,250.02,tap2,2,natural,light,-0.0039000000000000007
252521,0.0507,252.521,tap2,2,natural,light,0.0
255007,0.0468,255.007,tap2,2,natural,light,-0.0039000000000000007
257520,0.0468,257.52,tap2,2,natural,light,-0.0039000000000000007
260015,0.0468,260.015,tap2,2,natural,light,-0.0039000000000000007
262515,0.0585,262.515,tap2,2,natural,light,0.007800000000000001
265002,0.0507,265.002,tap2,2,natural,light,0.0
267517,0.0429,267.517,tap2,2,natural,light,-0.007800000000000001
270008,0.0546,270.008,tap2,2,natural,light,0.0039000000000000007
272509,0.0507,272.509,tap2,2,natural,light,0.0
275021,0.0585,275.021,tap2,2,natural,light,0.007800000000000001
277526,0.0585,277.526,tap2,2,natural,light,0.007800000000000001
280019,0.0507,280.019,tap2,2,natural,light,0.0
282520,0.0546,282.52,tap2,2,natural,light,0.0039000000000000007
285007,0.0546,285.007,tap2,2,natural,light,0.0039000000000000007
287526,0.0507,287.526,tap2,2,natural,light,0.0
290020,0.0546,290.02,tap2,2,natural,light,0.0039000000000000007
292505,0.0507,292.505,tap2,2,natural,light,0.0
295009,0.0507,295.009,tap2,2,natural,light,0.0
297520,0.0546,297.52,tap2,2,natural,light,0.0039000000000000007
300017,0.0507,300.017,tap2,2,natural,light,0.0
302517,0.0624,302.517,tap2,2,natural,light,0.011699999999999995
305002,0.0546,305.002,tap2,2,natural,light,0.0039000000000000007
307504,0.0507,307.504,tap2,2,natural,light,0.0
310025,0.0546,310.025,tap2,2,natural,light,0.0039000000000000007
312525,0.0507,312.525,tap2,2,natural,light,0.0
315012,0.0507,315.012,tap2,2,natural,light,0.0
317502,0.0546,317.502,tap2,2,natural,light,0.0039000000000000007
320026,0.0468,320.026,tap2,2,natural,light,-0.0039000000000000007
322522,0.0585,322.522,tap2,2,natural,light,0.007800000000000001
325006,0.0507,325.006,tap2,2,natural,light,0.0
327526,0.0429,327.526,tap2,2,natural,light,-0.007800000000000001
330019,0.0507,330.019,tap2,2,natural,light,0.0
332519,0.0546,332.519,tap2,2,natural,light,0.0039000000000000007
335006,0.0507,335.006,tap2,2,natural,light,0.0
337525,0.0468,337.525,tap2,2,natural,light,-0.0039000000000000007
340020,0.0507,340.02,tap2,2,natural,light,0.0
342522,0.0468,342.522,tap2,2,natural,light,-0.0039000000000000007
345007,0.0429,345.007,tap2,2,natural,light,-0.007800000000000001
347515,0.0429,347.515,tap2,2,natural,light,-0.007800000000000001
350008,0.0507,350.008,tap2,2,natural,light,0.0
352508,0.0468,352.508,tap2,2,natural,light,-0.0039000000000000007
355024,0.0468,355.024,tap2,2,natural,light,-0.0039000000000000007
357526,0.0429,357.526,tap2,2,natural,light,-0.007800000000000001
360020,0.0546,360.02,tap2,2,natural,light,0.0039000000000000007
