time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13836,0.0468,13.836,tap1,1,natural,light,-0.0039000000000000007
14890,0.0585,14.89,tap1,1,natural,light,0.007800000000000001
15896,0.0585,15.896,tap1,1,natural,light,0.007800000000000001
16904,0.0585,16.904,tap1,1,natural,light,0.007800000000000001
17912,0.0507,17.912,tap1,1,natural,light,0.0
18921,0.0507,18.921,tap1,1,natural,light,0.0
19925,0.0468,19.925,tap1,1,natural,light,-0.0039000000000000007
21006,0.0468,21.006,tap1,1,natural,light,-0.0039000000000000007
22018,0.0468,22.018,tap1,1,natural,light,-0.0039000000000000007
23028,0.0546,23.028,tap1,1,natural,light,0.0039000000000000007
25026,0.0546,25.026,tap1,1,natural,light,0.0039000000000000007
27501,0.0546,27.501,tap1,1,natural,light,0.0039000000000000007
30014,0.0468,30.014,tap1,1,natural,light,-0.0039000000000000007
32505,0.0468,32.505,tap1,1,natural,light,-0.0039000000000000007
35021,0.0468,35.021,tap1,1,natural,light,-0.0039000000000000007
37521,0.0546,37.521,tap1,1,natural,light,0.0039000000000000007
40006,0.0546,40.006,tap1,1,natural,light,0.0039000000000000007
42502,0.0507,42.502,tap1,1,natural,light,0.0
45021,0.0507,45.021,tap1,1,natural,light,0.0
47522,0.0507,47.522,tap1,1,natural,light,0.0
50011,0.0468,50.011,tap1,1,natural,light,-0.0039000000000000007
52502,0.0507,52.502,tap1,1,natural,light,0.0
55020,0.0546,55.02,tap1,1,natural,light,0.0039000000000000007
57519,0.0546,57.519,tap1,1,natural,light,0.0039000000000000007
60019,0.0585,60.019,tap1,1,natural,light,0.007800000000000001
62505,0.0546,62.505,tap1,1,natural,light,0.0039000000000000007
65024,0.0507,65.024,tap1,1,natural,light,0.0
67514,0.0546,67.514,tap1,1,natural,light,0.0039000000000000007
70003,0.0507,70.003,tap1,1,natural,light,0.0
72526,0.0546,72.526,tap1,1,natural,light,0.0039000000000000007
75020,0.0507,75.02,tap1,1,natural,light,0.0
77521,0.0507,77.521,tap1,1,natural,light,0.0
80008,0.0507,80.008,tap1,1,natural,light,0.0
82509,0.0468,82.509,tap1,1,natural,light,-0.0039000000000000007
85014,0.0546,85.014,tap1,1,natural,light,0.0039000000000000007
87514,0.0546,87.514,tap1,1,natural,light,0.0039000000000000007
90026,0.0546,90.026,tap1,1,natural,light,0.0039000000000000007
92501,0.0546,92.501,tap1,1,natural,light,0.0039000000000000007
95022,0.0468,95.022,tap1,1,natural,light,-0.0039000000000000007
97522,0.0468,97.522,tap1,1,natural,light,-0.0039000000000000007
100009,0.0507,100.009,tap1,1,natural,light,0.0
102522,0.0546,102.522,tap1,1,natural,light,0.0039000000000000007
105002,0.0546,105.002,tap1,1,natural,light,0.0039000000000000007
107502,0.0507,107.502,tap1,1,natural,light,0.0
110015,0.0507,110.015,tap1,1,natural,light,0.0
112524,0.0585,112.524,tap1,1,natural,light,0.007800000000000001
115021,0.0468,115.021,tap1,1,natural,light,-0.0039000000000000007
117522,0.0468,117.522,tap1,1,natural,light,-0.0039000000000000007
120008,0.0507,120.008,tap1,1,natural,light,0.0
122503,0.0546,122.503,tap1,1,natural,light,0.0039000000000000007
125021,0.0468,125.021,tap1,1,natural,light,-0.0039000000000000007
127520,0.0468,127.52,tap1,1,natural,light,-0.0039000000000000007
130007,0.0507,130.007,tap1,1,natural,light,0.0
132526,0.0507,132.526,tap1,1,natural,light,0.0
135015,0.0468,135.015,tap1,1,natural,light,-0.0039000000000000007
137515,0.0468,137.515,tap1,1,natural,light,-0.0039000000000000007
140003,0.0468,140.003,tap1,1,natural,light,-0.0039000000000000007
142525,0.0585,142.525,tap1,1,natural,light,0.007800000000000001
145015,0.0585,145.015,tap1,1,natural,light,0.007800000000000001
147517,0.0468,147.517,tap1,1,natural,light,-0.0039000000000000007
150006,0.0507,150.006,tap1,1,natural,light,0.0
152503,0.0546,152.503,tap1,1,natural,light,0.0039000000000000007
155019,0.0507,155.019,tap1,1,natural,light,0.0
157525,0.0468,157.525,tap1,1,natural,light,-0.0039000000000000007
160025,0.0507,160.025,tap1,1,natural,light,0.0
162506,0.0546,162.506,tap1,1,natural,light,0.0039000000000000007
165023,0.0546,165.023,tap1,1,natural,light,0.0039000000000000007
167514,0.0546,167.514,tap1,1,natural,light,0.0039000000000000007
170024,0.0585,170.024,tap1,1,natural,light,0.007800000000000001
172524,0.0507,172.524,tap1,1,natural,light,0.0
175016,0.0546,175.016,tap1,1,natural,light,0.0039000000000000007
177517,0.0468,177.517,tap1,1,natural,light,-0.0039000000000000007
180015,0.0546,180.015,tap1,1,natural,light,0.0039000000000000007
182501,0.0546,182.501,tap1,1,natural,light,0.0039000000000000007
185000,0.0507,185.0,tap1,1,natural,light,0.0
187501,0.0546,187.501,tap1,1,natural,light,0.0039000000000000007
190017,0.0468,190.017,tap1,1,natural,light,-0.0039000000000000007
192502,0.0546,192.502,tap1,1,natural,light,0.0039000000000000007
195022,0.0546,195.022,tap1,1,natural,light,0.0039000000000000007
197523,0.0585,197.523,tap1,1,natural,light,0.007800000000000001
200009,0.0546,200.009,tap1,1,natural,light,0.0039000000000000007
202526,0.0507,202.526,tap1,1,natural,light,0.0
205000,0.0507,205.0,tap1,1,natural,light,0.0
207516,0.0468,207.516,tap1,1,natural,light,-0.0039000000000000007
210002,0.0585,210.002,tap1,1,natural,light,0.007800000000000001
212522,0.0429,212.522,tap1,1,natural,light,-0.007800000000000001
215020,0.0468,215.02,tap1,1,natural,light,-0.0039000000000000007
217521,0.0546,217.521,tap1,1,natural,light,0.0039000000000000007
220007,0.0546,220.007,tap1,1,natural,light,0.0039000000000000007
222516,0.0468,222.516,tap1,1,natural,light,-0.0039000000000000007
225006,0.0507,225.006,tap1,1,natural,light,0.0
227507,0.0546,227.507,tap1,1,natural,light,0.0039000000000000007
230021,0.0546,230.021,tap1,1,natural,light,0.0039000000000000007
232502,0.0507,232.502,tap1,1,natural,light,0.0
235020,0.0507,235.02,tap1,1,natural,light,0.0
237520,0.0429,237.52,tap1,1,natural,light,-0.007800000000000001
240005,0.0546,240.005,tap1,1,natural,light,0.0039000000000000007
242501,0.0468,242.501,tap1,1,natural,light,-0.0039000000000000007
245020,0.0546,245.02,tap1,1,natural,light,0.0039000000000000007
247523,0.039,247.523,tap1,1,natural,light,-0.011700000000000002
250013,0.0468,250.013,tap1,1,natural,light,-0.0039000000000000007
252524,0.0468,252.524,tap1,1,natural,light,-0.0039000000000000007
255015,0.0468,255.015,tap1,1,natural,light,-0.0039000000000000007
257515,0.0507,257.515,tap1,1,natural,light,0.0
260010,0.0546,260.01,tap1,1,natural,light,0.0039000000000000007
262526,0.0429,262.526,tap1,1,natural,light,-0.007800000000000001
265017,0.0546,265.017,tap1,1,natural,light,0.0039000000000000007
267506,0.0585,267.506,tap1,1,natural,light,0.007800000000000001
270019,0.0585,270.019,tap1,1,natural,light,0.007800000000000001
272500,0.0546,272.5,tap1,1,natural,light,0.0039000000000000007
275020,0.0546,275.02,tap1,1,natural,light,0.0039000000000000007
