time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13768,0.0468,13.768,tap2,2,fast,normal,-0.0039000000000000007
14825,0.0507,14.825,tap2,2,fast,normal,0.0
15834,0.0507,15.834,tap2,2,fast,normal,0.0
16841,0.0507,16.841,tap2,2,fast,normal,0.0
17849,0.0585,17.849,tap2,2,fast,normal,0.007800000000000001
18856,0.0585,18.856,tap2,2,fast,normal,0.007800000000000001
19907,0.0624,19.907,tap2,2,fast,normal,0.011699999999999995
20919,0.0624,20.919,tap2,2,fast,normal,0.011699999999999995
21926,0.0624,21.926,tap2,2,fast,normal,0.011699999999999995
22936,0.0507,22.936,tap2,2,fast,normal,0.0
25026,0.0507,25.026,tap2,2,fast,normal,0.0
27521,0.0468,27.521,tap2,2,fast,normal,-0.0039000000000000007
30020,0.0468,30.02,tap2,2,fast,normal,-0.0039000000000000007
32524,0.0429,32.524,tap2,2,fast,normal,-0.007800000000000001
35026,0.0585,35.026,tap2,2,fast,normal,0.007800000000000001
37526,0.0507,37.526,tap2,2,fast,normal,0.0
40013,0.0507,40.013,tap2,2,fast,normal,0.0
42524,0.0468,42.524,tap2,2,fast,normal,-0.0039000000000000007
45009,0.0507,45.009,tap2,2,fast,normal,0.0
47513,0.0429,47.513,tap2,2,fast,normal,-0.007800000000000001
50014,0.0585,50.014,tap2,2,fast,normal,0.007800000000000001
52520,0.0507,52.52,tap2,2,fast,normal,0.0
55008,0.0624,55.008,tap2,2,fast,normal,0.011699999999999995
57514,0.0585,57.514,tap2,2,fast,normal,0.007800000000000001
60009,0.0507,60.009,tap2,2,fast,normal,0.0
62523,0.0546,62.523,tap2,2,fast,normal,0.0039000000000000007
65009,0.0546,65.009,tap2,2,fast,normal,0.0039000000000000007
67507,0.0546,67.507,tap2,2,fast,normal,0.0039000000000000007
70026,0.0546,70.026,tap2,2,fast,normal,0.0039000000000000007
72521,0.0507,72.521,tap2,2,fast,normal,0.0
75008,0.0585,75.008,tap2,2,fast,normal,0.007800000000000001
77506,0.0585,77.506,tap2,2,fast,normal,0.007800000000000001
80008,0.0585,80.008,tap2,2,fast,normal,0.007800000000000001
82518,0.0468,82.518,tap2,2,fast,normal,-0.0039000000000000007
85004,0.0585,85.004,tap2,2,fast,normal,0.007800000000000001
87501,0.0507,87.501,tap2,2,fast,normal,0.0
90027,0.0585,90.027,tap2,2,fast,normal,0.007800000000000001
92510,0.0429,92.51,tap2,2,fast,normal,-0.007800000000000001
95013,0.0507,95.013,tap2,2,fast,normal,0.0
97521,0.0468,97.521,tap2,2,fast,normal,-0.0039000000000000007
100020,0.0468,100.02,tap2,2,fast,normal,-0.0039000000000000007
102505,0.0507,102.505,tap2,2,fast,normal,0.0
105022,0.0468,105.022,tap2,2,fast,normal,-0.0039000000000000007
107525,0.0507,107.525,tap2,2,fast,normal,0.0
110019,0.0507,110.019,tap2,2,fast,normal,0.0
112519,0.0546,112.519,tap2,2,fast,normal,0.0039000000000000007
115007,0.0507,115.007,tap2,2,fast,normal,0.0
117506,0.0585,117.506,tap2,2,fast,normal,0.007800000000000001
120007,0.0507,120.007,tap2,2,fast,normal,0.0
122515,0.0507,122.515,tap2,2,fast,normal,0.0
125000,0.0468,125.0,tap2,2,fast,normal,-0.0039000000000000007
127524,0.0429,127.524,tap2,2,fast,normal,-0.007800000000000001
130023,0.0546,130.023,tap2,2,fast,normal,0.0039000000000000007
132509,0.0507,132.509,tap2,2,fast,normal,0.0
135025,0.0429,135.025,tap2,2,fast,normal,-0.007800000000000001
137523,0.0429,137.523,tap2,2,fast,normal,-0.007800000000000001
140019,0.0429,140.019,tap2,2,fast,normal,-0.007800000000000001
142526,0.0468,142.526,tap2,2,fast,normal,-0.0039000000000000007
145014,0.0507,145.014,tap2,2,fast,normal,0.0
147514,0.0507,147.514,tap2,2,fast,normal,0.0
150012,0.0507,150.012,tap2,2,fast,normal,0.0
152520,0.0507,152.52,tap2,2,fast,normal,0.0
155008,0.0507,155.008,tap2,2,fast,normal,0.0
157510,0.0507,157.51,tap2,2,fast,normal,0.0
160025,0.0546,160.025,tap2,2,fast,normal,0.0039000000000000007
162504,0.0585,162.504,tap2,2,fast,normal,0.007800000000000001
165017,0.0507,165.017,tap2,2,fast,normal,0.0
167517,0.0507,167.517,tap2,2,fast,normal,0.0
170011,0.0585,170.011,tap2,2,fast,normal,0.007800000000000001
172508,0.0546,172.508,tap2,2,fast,normal,0.0039000000000000007
175021,0.0546,175.021,tap2,2,fast,normal,0.0039000000000000007
177507,0.0468,177.507,tap2,2,fast,normal,-0.0039000000000000007
180011,0.0507,180.011,tap2,2,fast,normal,0.0
182520,0.0429,182.52,tap2,2,fast,normal,-0.007800000000000001
185005,0.0507,185.005,tap2,2,fast,normal,0.0
187502,0.0585,187.502,tap2,2,fast,normal,0.007800000000000001
190025,0.0468,190.025,tap2,2,fast,normal,-0.0039000000000000007
192506,0.0507,192.506,tap2,2,fast,normal,0.0
195022,0.039,195.022,tap2,2,fast,normal,-0.011700000000000002
197502,0.0546,197.502,tap2,2,fast,normal,0.0039000000000000007
200001,0.0468,200.001,tap2,2,fast,normal,-0.0039000000000000007
202510,0.0468,202.51,tap2,2,fast,normal,-0.0039000000000000007
205003,0.0546,205.003,tap2,2,fast,normal,0.0039000000000000007
207504,0.0468,207.504,tap2,2,fast,normal,-0.0039000000000000007
210026,0.0546,210.026,tap2,2,fast,normal,0.0039000000000000007
212504,0.0507,212.504,tap2,2,fast,normal,0.0
215017,0.0507,215.017,tap2,2,fast,normal,0.0
217515,0.0546,217.515,tap2,2,fast,normal,0.0039000000000000007
220011,0.0507,220.011,tap2,2,fast,normal,0.0
222519,0.0507,222.519,tap2,2,fast,normal,0.0
225005,0.0507,225.005,tap2,2,fast,normal,0.0
227503,0.0429,227.503,tap2,2,fast,normal,-0.007800000000000001
230005,0.0468,230.005,tap2,2,fast,normal,-0.0039000000000000007
232513,0.0585,232.513,tap2,2,fast,normal,0.007800000000000001
235026,0.0507,235.026,tap2,2,fast,normal,0.0
237500,0.0468,237.5,tap2,2,fast,normal,-0.0039000000000000007
240022,0.0507,240.022,tap2,2,fast,normal,0.0
242514,0.0507,242.514,tap2,2,fast,normal,0.0
245004,0.0585,245.004,tap2,2,fast,normal,0.007800000000000001
247503,0.0585,247.503,tap2,2,fast,normal,0.007800000000000001
250000,0.0429,250.0,tap2,2,fast,normal,-0.007800000000000001
252505,0.0546,252.505,tap2,2,fast,normal,0.0039000000000000007
255022,0.0546,255.022,tap2,2,fast,normal,0.0039000000000000007
257521,0.0546,257.521,tap2,2,fast,normal,0.0039000000000000007
260016,0.0546,260.016,tap2,2,fast,normal,0.0039000000000000007
262507,0.0546,262.507,tap2,2,fast,normal,0.0039000000000000007
265005,0.0546,265.005,tap2,2,fast,normal,0.0039000000000000007
267504,0.0585,267.504,tap2,2,fast,normal,0.007800000000000001
270011,0.0468,270.011,tap2,2,fast,normal,-0.0039000000000000007
272508,0.0585,272.508,tap2,2,fast,normal,0.007800000000000001
275022,0.0468,275.022,tap2,2,fast,normal,-0.0039000000000000007
277520,0.0585,277.52,tap2,2,fast,normal,0.007800000000000001
280022,0.0507,280.022,tap2,2,fast,normal,0.0
282508,0.0507,282.508,tap2,2,fast,normal,0.0
285024,0.0468,285.024,tap2,2,fast,normal,-0.0039000000000000007
287523,0.0546,287.523,tap2,2,fast,normal,0.0039000000000000007
290020,0.0624,290.02,tap2,2,fast,normal,0.011699999999999995
292504,0.039,292.504,tap2,2,fast,normal,-0.011700000000000002
295005,0.0429,295.005,tap2,2,fast,normal,-0.007800000000000001
297512,0.0468,297.512,tap2,2,fast,normal,-0.0039000000000000007
300018,0.0546,300.018,tap2,2,fast,normal,0.0039000000000000007
