time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13714,0.0429,13.714,tap1,1,natural,normal,-0.011700000000000002
14787,0.0507,14.787,tap1,1,natural,normal,-0.0039000000000000007
15799,0.0507,15.799,tap1,1,natural,normal,-0.0039000000000000007
16805,0.0507,16.805,tap1,1,natural,normal,-0.0039000000000000007
17811,0.0624,17.811,tap1,1,natural,normal,0.0077999999999999944
18815,0.0624,18.815,tap1,1,natural,normal,0.0077999999999999944
19822,0.0585,19.822,tap1,1,natural,normal,0.0039000000000000007
20831,0.0585,20.831,tap1,1,natural,normal,0.0039000000000000007
21838,0.0585,21.838,tap1,1,natural,normal,0.0039000000000000007
22919,0.0546,22.919,tap1,1,natural,normal,0.0
25013,0.0585,25.013,tap1,1,natural,normal,0.0039000000000000007
27509,0.0546,27.509,tap1,1,natural,normal,0.0
30024,0.039,30.024,tap1,1,natural,normal,-0.015600000000000003
32526,0.0468,32.526,tap1,1,natural,normal,-0.007800000000000001
35023,0.0468,35.023,tap1,1,natural,normal,-0.007800000000000001
37501,0.0429,37.501,tap1,1,natural,normal,-0.011700000000000002
40000,0.0546,40.0,tap1,1,natural,normal,0.0
42525,0.0546,42.525,tap1,1,natural,normal,0.0
45020,0.0546,45.02,tap1,1,natural,normal,0.0
47525,0.0546,47.525,tap1,1,natural,normal,0.0
50008,0.0507,50.008,tap1,1,natural,normal,-0.0039000000000000007
52507,0.0585,52.507,tap1,1,natural,normal,0.0039000000000000007
55027,0.0585,55.027,tap1,1,natural,normal,0.0039000000000000007
57506,0.0624,57.506,tap1,1,natural,normal,0.0077999999999999944
60019,0.0546,60.019,tap1,1,natural,normal,0.0
62518,0.039,62.518,tap1,1,natural,normal,-0.015600000000000003
65024,0.0546,65.024,tap1,1,natural,normal,0.0
67502,0.0585,67.502,tap1,1,natural,normal,0.0039000000000000007
70016,0.0624,70.016,tap1,1,natural,normal,0.0077999999999999944
72516,0.0546,72.516,tap1,1,natural,normal,0.0
75023,0.0507,75.023,tap1,1,natural,normal,-0.0039000000000000007
77502,0.0546,77.502,tap1,1,natural,normal,0.0
80015,0.0624,80.015,tap1,1,natural,normal,0.0077999999999999944
82519,0.0585,82.519,tap1,1,natural,normal,0.0039000000000000007
85021,0.0507,85.021,tap1,1,natural,normal,-0.0039000000000000007
87505,0.0507,87.505,tap1,1,natural,normal,-0.0039000000000000007
90022,0.0507,90.022,tap1,1,natural,normal,-0.0039000000000000007
92526,0.0546,92.526,tap1,1,natural,normal,0.0
95023,0.0546,95.023,tap1,1,natural,normal,0.0
97503,0.0507,97.503,tap1,1,natural,normal,-0.0039000000000000007
100019,0.0507,100.019,tap1,1,natural,normal,-0.0039000000000000007
102520,0.0507,102.52,tap1,1,natural,normal,-0.0039000000000000007
105014,0.0546,105.014,tap1,1,natural,normal,0.0
107507,0.0546,107.507,tap1,1,natural,normal,0.0
110020,0.0585,110.02,tap1,1,natural,normal,0.0039000000000000007
112521,0.0546,112.521,tap1,1,natural,normal,0.0
115025,0.0468,115.025,tap1,1,natural,normal,-0.007800000000000001
117502,0.0468,117.502,tap1,1,natural,normal,-0.007800000000000001
120015,0.0507,120.015,tap1,1,natural,normal,-0.0039000000000000007
122516,0.0546,122.516,tap1,1,natural,normal,0.0
125021,0.0585,125.021,tap1,1,natural,normal,0.0039000000000000007
127500,0.0468,127.5,tap1,1,natural,normal,-0.007800000000000001
130014,0.0507,130.014,tap1,1,natural,normal,-0.0039000000000000007
132515,0.0507,132.515,tap1,1,natural,normal,-0.0039000000000000007
135021,0.0468,135.021,tap1,1,natural,normal,-0.007800000000000001
137524,0.0546,137.524,tap1,1,natural,normal,0.0
140009,0.0546,140.009,tap1,1,natural,normal,0.0
142522,0.0507,142.522,tap1,1,natural,normal,-0.0039000000000000007
145014,0.0546,145.014,tap1,1,natural,normal,0.0
147519,0.0468,147.519,tap1,1,natural,normal,-0.007800000000000001
150008,0.0546,150.008,tap1,1,natural,normal,0.0
152509,0.0507,152.509,tap1,1,natural,normal,-0.0039000000000000007
155001,0.0507,155.001,tap1,1,natural,normal,-0.0039000000000000007
157509,0.0546,157.509,tap1,1,natural,normal,0.0
160026,0.0507,160.026,tap1,1,natural,normal,-0.0039000000000000007
