time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13730,0.0507,13.73,tap2,2,fast,normal,-0.0019500000000000003
14894,0.0468,14.894,tap2,2,fast,normal,-0.005850000000000001
15907,0.0468,15.907,tap2,2,fast,normal,-0.005850000000000001
16917,0.0468,16.917,tap2,2,fast,normal,-0.005850000000000001
17923,0.0546,17.923,tap2,2,fast,normal,0.0019500000000000003
18932,0.0546,18.932,tap2,2,fast,normal,0.0019500000000000003
19944,0.0663,19.944,tap2,2,fast,normal,0.013649999999999995
21424,0.0663,21.424,tap2,2,fast,normal,0.013649999999999995
22453,0.0546,22.453,tap2,2,fast,normal,0.0019500000000000003
23472,0.0546,23.472,tap2,2,fast,normal,0.0019500000000000003
25008,0.0507,25.008,tap2,2,fast,normal,-0.0019500000000000003
27523,0.0429,27.523,tap2,2,fast,normal,-0.009750000000000002
30006,0.0429,30.006,tap2,2,fast,normal,-0.009750000000000002
32519,0.0468,32.519,tap2,2,fast,normal,-0.005850000000000001
35002,0.0468,35.002,tap2,2,fast,normal,-0.005850000000000001
37520,0.0468,37.52,tap2,2,fast,normal,-0.005850000000000001
40003,0.0546,40.003,tap2,2,fast,normal,0.0019500000000000003
42501,0.0507,42.501,tap2,2,fast,normal,-0.0019500000000000003
45002,0.0507,45.002,tap2,2,fast,normal,-0.0019500000000000003
47513,0.0468,47.513,tap2,2,fast,normal,-0.005850000000000001
50026,0.0468,50.026,tap2,2,fast,normal,-0.005850000000000001
52523,0.0546,52.523,tap2,2,fast,normal,0.0019500000000000003
55019,0.0468,55.019,tap2,2,fast,normal,-0.005850000000000001
57501,0.0546,57.501,tap2,2,fast,normal,0.0019500000000000003
60027,0.0468,60.027,tap2,2,fast,normal,-0.005850000000000001
62502,0.0585,62.502,tap2,2,fast,normal,0.005850000000000001
65000,0.0546,65.0,tap2,2,fast,normal,0.0019500000000000003
67512,0.0546,67.512,tap2,2,fast,normal,0.0019500000000000003
70002,0.0546,70.002,tap2,2,fast,normal,0.0019500000000000003
72502,0.0546,72.502,tap2,2,fast,normal,0.0019500000000000003
75025,0.0546,75.025,tap2,2,fast,normal,0.0019500000000000003
77505,0.0546,77.505,tap2,2,fast,normal,0.0019500000000000003
80019,0.0546,80.019,tap2,2,fast,normal,0.0019500000000000003
82519,0.0546,82.519,tap2,2,fast,normal,0.0019500000000000003
85009,0.0429,85.009,tap2,2,fast,normal,-0.009750000000000002
87522,0.0546,87.522,tap2,2,fast,normal,0.0019500000000000003
90007,0.0546,90.007,tap2,2,fast,normal,0.0019500000000000003
92506,0.0507,92.506,tap2,2,fast,normal,-0.0019500000000000003
95006,0.0507,95.006,tap2,2,fast,normal,-0.0019500000000000003
97500,0.0507,97.5,tap2,2,fast,normal,-0.0019500000000000003
100015,0.0546,100.015,tap2,2,fast,normal,0.0019500000000000003
102512,0.0507,102.512,tap2,2,fast,normal,-0.0019500000000000003
105012,0.0468,105.012,tap2,2,fast,normal,-0.005850000000000001
107519,0.0546,107.519,tap2,2,fast,normal,0.0019500000000000003
110004,0.0546,110.004,tap2,2,fast,normal,0.0019500000000000003
112501,0.0429,112.501,tap2,2,fast,normal,-0.009750000000000002
