time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13765,0.0468,13.765,tap1,1,natural,firm,0.0
14819,0.0468,14.819,tap1,1,natural,firm,0.0
15827,0.0468,15.827,tap1,1,natural,firm,0.0
16834,0.0468,16.834,tap1,1,natural,firm,0.0
17880,0.0507,17.88,tap1,1,natural,firm,0.0039000000000000007
18895,0.0507,18.895,tap1,1,natural,firm,0.0039000000000000007
20020,0.0507,20.02,tap1,1,natural,firm,0.0039000000000000007
21035,0.0507,21.035,tap1,1,natural,firm,0.0039000000000000007
22044,0.0507,22.044,tap1,1,natural,firm,0.0039000000000000007
23054,0.0507,23.054,tap1,1,natural,firm,0.0039000000000000007
25009,0.0507,25.009,tap1,1,natural,firm,0.0039000000000000007
27508,0.0468,27.508,tap1,1,natural,firm,0.0
30009,0.0429,30.009,tap1,1,natural,firm,-0.0039000000000000007
32518,0.0429,32.518,tap1,1,natural,firm,-0.0039000000000000007
35008,0.0429,35.008,tap1,1,natural,firm,-0.0039000000000000007
37524,0.0429,37.524,tap1,1,natural,firm,-0.0039000000000000007
40006,0.039,40.006,tap1,1,natural,firm,-0.007800000000000001
42516,0.039,42.516,tap1,1,natural,firm,-0.007800000000000001
45007,0.039,45.007,tap1,1,natural,firm,-0.007800000000000001
47522,0.039,47.522,tap1,1,natural,firm,-0.007800000000000001
50008,0.0468,50.008,tap1,1,natural,firm,0.0
52518,0.0468,52.518,tap1,1,natural,firm,0.0
55012,0.039,55.012,tap1,1,natural,firm,-0.007800000000000001
57514,0.0468,57.514,tap1,1,natural,firm,0.0
60009,0.0468,60.009,tap1,1,natural,firm,0.0
62516,0.0507,62.516,tap1,1,natural,firm,0.0039000000000000007
65002,0.0429,65.002,tap1,1,natural,firm,-0.0039000000000000007
67504,0.0429,67.504,tap1,1,natural,firm,-0.0039000000000000007
70023,0.0429,70.023,tap1,1,natural,firm,-0.0039000000000000007
72515,0.0468,72.515,tap1,1,natural,firm,0.0
75020,0.0468,75.02,tap1,1,natural,firm,0.0
77524,0.0546,77.524,tap1,1,natural,firm,0.007800000000000001
80023,0.0507,80.023,tap1,1,natural,firm,0.0039000000000000007
82513,0.039,82.513,tap1,1,natural,firm,-0.007800000000000001
85000,0.0351,85.0,tap1,1,natural,firm,-0.011700000000000002
87501,0.0468,87.501,tap1,1,natural,firm,0.0
90022,0.0507,90.022,tap1,1,natural,firm,0.0039000000000000007
92503,0.0429,92.503,tap1,1,natural,firm,-0.0039000000000000007
95016,0.0429,95.016,tap1,1,natural,firm,-0.0039000000000000007
97515,0.039,97.515,tap1,1,natural,firm,-0.007800000000000001
100009,0.0468,100.009,tap1,1,natural,firm,0.0
102517,0.0429,102.517,tap1,1,natural,firm,-0.0039000000000000007
105005,0.0468,105.005,tap1,1,natural,firm,0.0
107504,0.0468,107.504,tap1,1,natural,firm,0.0
110025,0.0468,110.025,tap1,1,natural,firm,0.0
112524,0.0468,112.524,tap1,1,natural,firm,0.0
115014,0.0429,115.014,tap1,1,natural,firm,-0.0039000000000000007
117512,0.0468,117.512,tap1,1,natural,firm,0.0
120027,0.0468,120.027,tap1,1,natural,firm,0.0
122514,0.0507,122.514,tap1,1,natural,firm,0.0039000000000000007
125026,0.0468,125.026,tap1,1,natural,firm,0.0
127526,0.039,127.526,tap1,1,natural,firm,-0.007800000000000001
130022,0.0429,130.022,tap1,1,natural,firm,-0.0039000000000000007
132506,0.0468,132.506,tap1,1,natural,firm,0.0
135005,0.0429,135.005,tap1,1,natural,firm,-0.0039000000000000007
137522,0.039,137.522,tap1,1,natural,firm,-0.007800000000000001
140004,0.0429,140.004,tap1,1,natural,firm,-0.0039000000000000007
142514,0.0351,142.514,tap1,1,natural,firm,-0.011700000000000002
145000,0.0507,145.0,tap1,1,natural,firm,0.0039000000000000007
147509,0.0429,147.509,tap1,1,natural,firm,-0.0039000000000000007
150019,0.039,150.019,tap1,1,natural,firm,-0.007800000000000001
152501,0.039,152.501,tap1,1,natural,firm,-0.007800000000000001
155019,0.0468,155.019,tap1,1,natural,firm,0.0
157522,0.0468,157.522,tap1,1,natural,firm,0.0
160019,0.039,160.019,tap1,1,natural,firm,-0.007800000000000001
162500,0.0468,162.5,tap1,1,natural,firm,0.0
165013,0.0468,165.013,tap1,1,natural,firm,0.0
167512,0.0351,167.512,tap1,1,natural,firm,-0.011700000000000002
170005,0.0468,170.005,tap1,1,natural,firm,0.0
172513,0.0546,172.513,tap1,1,natural,firm,0.007800000000000001
175024,0.0507,175.024,tap1,1,natural,firm,0.0039000000000000007
177519,0.0507,177.519,tap1,1,natural,firm,0.0039000000000000007
180023,0.0429,180.023,tap1,1,natural,firm,-0.0039000000000000007
182512,0.0429,182.512,tap1,1,natural,firm,-0.0039000000000000007
185000,0.0546,185.0,tap1,1,natural,firm,0.007800000000000001
187505,0.0546,187.505,tap1,1,natural,firm,0.007800000000000001
190027,0.0507,190.027,tap1,1,natural,firm,0.0039000000000000007
192508,0.0507,192.508,tap1,1,natural,firm,0.0039000000000000007
195019,0.0507,195.019,tap1,1,natural,firm,0.0039000000000000007
197501,0.0429,197.501,tap1,1,natural,firm,-0.0039000000000000007
200000,0.0429,200.0,tap1,1,natural,firm,-0.0039000000000000007
202508,0.0468,202.508,tap1,1,natural,firm,0.0
205024,0.0507,205.024,tap1,1,natural,firm,0.0039000000000000007
207524,0.0468,207.524,tap1,1,natural,firm,0.0
210020,0.0429,210.02,tap1,1,natural,firm,-0.0039000000000000007
212501,0.0507,212.501,tap1,1,natural,firm,0.0039000000000000007
215012,0.0468,215.012,tap1,1,natural,firm,0.0
217508,0.0468,217.508,tap1,1,natural,firm,0.0
220020,0.0507,220.02,tap1,1,natural,firm,0.0039000000000000007
222508,0.0507,222.508,tap1,1,natural,firm,0.0039000000000000007
225023,0.0468,225.023,tap1,1,natural,firm,0.0
227523,0.0429,227.523,tap1,1,natural,firm,-0.0039000000000000007
230022,0.039,230.022,tap1,1,natural,firm,-0.007800000000000001
232503,0.0468,232.503,tap1,1,natural,firm,0.0
235003,0.0468,235.003,tap1,1,natural,firm,0.0
237522,0.0429,237.522,tap1,1,natural,firm,-0.0039000000000000007
240002,0.0429,240.002,tap1,1,natural,firm,-0.0039000000000000007
242523,0.0429,242.523,tap1,1,natural,firm,-0.0039000000000000007
245010,0.039,245.01,tap1,1,natural,firm,-0.007800000000000001
247516,0.0468,247.516,tap1,1,natural,firm,0.0
250024,0.0429,250.024,tap1,1,natural,firm,-0.0039000000000000007
252508,0.0468,252.508,tap1,1,natural,firm,0.0
255027,0.039,255.027,tap1,1,natural,firm,-0.007800000000000001
257526,0.039,257.526,tap1,1,natural,firm,-0.007800000000000001
260019,0.0429,260.019,tap1,1,natural,firm,-0.0039000000000000007
262501,0.0429,262.501,tap1,1,natural,firm,-0.0039000000000000007
265013,0.0468,265.013,tap1,1,natural,firm,0.0
267509,0.0468,267.509,tap1,1,natural,firm,0.0
270001,0.0429,270.001,tap1,1,natural,firm,-0.0039000000000000007
272509,0.039,272.509,tap1,1,natural,firm,-0.007800000000000001
275021,0.0507,275.021,tap1,1,natural,firm,0.0039000000000000007
277521,0.0468,277.521,tap1,1,natural,firm,0.0
280000,0.0468,280.0,tap1,1,natural,firm,0.0
282515,0.039,282.515,tap1,1,natural,firm,-0.007800000000000001
285004,0.0351,285.004,tap1,1,natural,firm,-0.011700000000000002
287504,0.039,287.504,tap1,1,natural,firm,-0.007800000000000001
290025,0.0468,290.025,tap1,1,natural,firm,0.0
292506,0.0429,292.506,tap1,1,natural,firm,-0.0039000000000000007
295020,0.0351,295.02,tap1,1,natural,firm,-0.011700000000000002
297518,0.0429,297.518,tap1,1,natural,firm,-0.0039000000000000007
300011,0.0546,300.011,tap1,1,natural,firm,0.007800000000000001
302518,0.0507,302.518,tap1,1,natural,firm,0.0039000000000000007
305006,0.0468,305.006,tap1,1,natural,firm,0.0
307506,0.0546,307.506,tap1,1,natural,firm,0.007800000000000001
310014,0.0429,310.014,tap1,1,natural,firm,-0.0039000000000000007
312522,0.0468,312.522,tap1,1,natural,firm,0.0
315010,0.0429,315.01,tap1,1,natural,firm,-0.0039000000000000007
317509,0.0468,317.509,tap1,1,natural,firm,0.0
320025,0.0468,320.025,tap1,1,natural,firm,0.0
322510,0.0507,322.51,tap1,1,natural,firm,0.0039000000000000007
325022,0.0429,325.022,tap1,1,natural,firm,-0.0039000000000000007
327519,0.0429,327.519,tap1,1,natural,firm,-0.0039000000000000007
330022,0.0468,330.022,tap1,1,natural,firm,0.0
332504,0.0468,332.504,tap1,1,natural,firm,0.0
335003,0.0429,335.003,tap1,1,natural,firm,-0.0039000000000000007
337520,0.0429,337.52,tap1,1,natural,firm,-0.0039000000000000007
340001,0.0468,340.001,tap1,1,natural,firm,0.0
342511,0.0468,342.511,tap1,1,natural,firm,0.0
345023,0.0468,345.023,tap1,1,natural,firm,0.0
347523,0.039,347.523,tap1,1,natural,firm,-0.007800000000000001
350007,0.0429,350.007,tap1,1,natural,firm,-0.0039000000000000007
352518,0.0507,352.518,tap1,1,natural,firm,0.0039000000000000007
355008,0.0429,355.008,tap1,1,natural,firm,-0.0039000000000000007
357509,0.039,357.509,tap1,1,natural,firm,-0.007800000000000001
360005,0.0429,360.005,tap1,1,natural,firm,-0.0039000000000000007
362511,0.0429,362.511,tap1,1,natural,firm,-0.0039000000000000007
365022,0.0546,365.022,tap1,1,natural,firm,0.007800000000000001
367518,0.0429,367.518,tap1,1,natural,firm,-0.0039000000000000007
370011,0.0468,370.011,tap1,1,natural,firm,0.0
372519,0.0507,372.519,tap1,1,natural,firm,0.0039000000000000007
375012,0.0507,375.012,tap1,1,natural,firm,0.0039000000000000007
377514,0.039,377.514,tap1,1,natural,firm,-0.007800000000000001
380015,0.039,380.015,tap1,1,natural,firm,-0.007800000000000001
382521,0.039,382.521,tap1,1,natural,firm,-0.007800000000000001
385008,0.039,385.008,tap1,1,natural,firm,-0.007800000000000001
387508,0.0429,387.508,tap1,1,natural,firm,-0.0039000000000000007
390007,0.0468,390.007,tap1,1,natural,firm,0.0
392513,0.0546,392.513,tap1,1,natural,firm,0.007800000000000001
395002,0.0468,395.002,tap1,1,natural,firm,0.0
397503,0.0507,397.503,tap1,1,natural,firm,0.0039000000000000007
400024,0.0429,400.024,tap1,1,natural,firm,-0.0039000000000000007
402505,0.0468,402.505,tap1,1,natural,firm,0.0
405020,0.0468,405.02,tap1,1,natural,firm,0.0
407522,0.0546,407.522,tap1,1,natural,firm,0.007800000000000001
410014,0.0546,410.014,tap1,1,natural,firm,0.007800000000000001
412523,0.0468,412.523,tap1,1,natural,firm,0.0
415009,0.0507,415.009,tap1,1,natural,firm,0.0039000000000000007
417506,0.0429,417.506,tap1,1,natural,firm,-0.0039000000000000007
420020,0.0468,420.02,tap1,1,natural,firm,0.0
422508,0.0468,422.508,tap1,1,natural,firm,0.0
425021,0.0351,425.021,tap1,1,natural,firm,-0.011700000000000002
427518,0.0507,427.518,tap1,1,natural,firm,0.0039000000000000007
430021,0.0429,430.021,tap1,1,natural,firm,-0.0039000000000000007
432504,0.0429,432.504,tap1,1,natural,firm,-0.0039000000000000007
435027,0.0507,435.027,tap1,1,natural,firm,0.0039000000000000007
437517,0.0507,437.517,tap1,1,natural,firm,0.0039000000000000007
440016,0.0507,440.016,tap1,1,natural,firm,0.0039000000000000007
442502,0.039,442.502,tap1,1,natural,firm,-0.007800000000000001
445012,0.0468,445.012,tap1,1,natural,firm,0.0
447517,0.0507,447.517,tap1,1,natural,firm,0.0039000000000000007
450023,0.0429,450.023,tap1,1,natural,firm,-0.0039000000000000007
452510,0.0429,452.51,tap1,1,natural,firm,-0.0039000000000000007
455002,0.039,455.002,tap1,1,natural,firm,-0.007800000000000001
457508,0.0507,457.508,tap1,1,natural,firm,0.0039000000000000007
460003,0.039,460.003,tap1,1,natural,firm,-0.007800000000000001
462509,0.039,462.509,tap1,1,natural,firm,-0.007800000000000001
465021,0.0468,465.021,tap1,1,natural,firm,0.0
467519,0.039,467.519,tap1,1,natural,firm,-0.007800000000000001
470018,0.0507,470.018,tap1,1,natural,firm,0.0039000000000000007
472500,0.0429,472.5,tap1,1,natural,firm,-0.0039000000000000007
475015,0.039,475.015,tap1,1,natural,firm,-0.007800000000000001
477514,0.0468,477.514,tap1,1,natural,firm,0.0
480013,0.0351,480.013,tap1,1,natural,firm,-0.011700000000000002
482518,0.039,482.518,tap1,1,natural,firm,-0.007800000000000001
485003,0.039,485.003,tap1,1,natural,firm,-0.007800000000000001
487503,0.0429,487.503,tap1,1,natural,firm,-0.0039000000000000007
490007,0.0429,490.007,tap1,1,natural,firm,-0.0039000000000000007
492523,0.0546,492.523,tap1,1,natural,firm,0.007800000000000001
495009,0.0468,495.009,tap1,1,natural,firm,0.0
497508,0.0585,497.508,tap1,1,natural,firm,0.011700000000000002
500002,0.0546,500.002,tap1,1,natural,firm,0.007800000000000001
502513,0.0468,502.513,tap1,1,natural,firm,0.0
505022,0.0429,505.022,tap1,1,natural,firm,-0.0039000000000000007
507525,0.0468,507.525,tap1,1,natural,firm,0.0
510021,0.0507,510.021,tap1,1,natural,firm,0.0039000000000000007
512504,0.0546,512.504,tap1,1,natural,firm,0.007800000000000001
515017,0.0429,515.017,tap1,1,natural,firm,-0.0039000000000000007
517514,0.0468,517.514,tap1,1,natural,firm,0.0
520000,0.0429,520.0,tap1,1,natural,firm,-0.0039000000000000007
522513,0.0468,522.513,tap1,1,natural,firm,0.0
525027,0.0429,525.027,tap1,1,natural,firm,-0.0039000000000000007
527525,0.0507,527.525,tap1,1,natural,firm,0.0039000000000000007
530021,0.0468,530.021,tap1,1,natural,firm,0.0
532503,0.0546,532.503,tap1,1,natural,firm,0.007800000000000001
535028,0.039,535.028,tap1,1,natural,firm,-0.007800000000000001
537517,0.039,537.517,tap1,1,natural,firm,-0.007800000000000001
540024,0.0507,540.024,tap1,1,natural,firm,0.0039000000000000007
542507,0.0468,542.507,tap1,1,natural,firm,0.0
545011,0.0468,545.011,tap1,1,natural,firm,0.0
547516,0.0429,547.516,tap1,1,natural,firm,-0.0039000000000000007
550012,0.0429,550.012,tap1,1,natural,firm,-0.0039000000000000007
552502,0.0507,552.502,tap1,1,natural,firm,0.0039000000000000007
555018,0.0507,555.018,tap1,1,natural,firm,0.0039000000000000007
557519,0.039,557.519,tap1,1,natural,firm,-0.007800000000000001
560012,0.0429,560.012,tap1,1,natural,firm,-0.0039000000000000007
562521,0.0351,562.521,tap1,1,natural,firm,-0.011700000000000002
565009,0.0429,565.009,tap1,1,natural,firm,-0.0039000000000000007
567509,0.0429,567.509,tap1,1,natural,firm,-0.0039000000000000007
570002,0.0429,570.002,tap1,1,natural,firm,-0.0039000000000000007
572516,0.0468,572.516,tap1,1,natural,firm,0.0
575002,0.0429,575.002,tap1,1,natural,firm,-0.0039000000000000007
577503,0.0429,577.503,tap1,1,natural,firm,-0.0039000000000000007
580003,0.0429,580.003,tap1,1,natural,firm,-0.0039000000000000007
582514,0.0429,582.514,tap1,1,natural,firm,-0.0039000000000000007
585024,0.0429,585.024,tap1,1,natural,firm,-0.0039000000000000007
587503,0.0429,587.503,tap1,1,natural,firm,-0.0039000000000000007
590022,0.0468,590.022,tap1,1,natural,firm,0.0
592507,0.039,592.507,tap1,1,natural,firm,-0.007800000000000001
595020,0.039,595.02,tap1,1,natural,firm,-0.007800000000000001
597522,0.039,597.522,tap1,1,natural,firm,-0.007800000000000001
600019,0.0468,600.019,tap1,1,natural,firm,0.0
602501,0.0351,602.501,tap1,1,natural,firm,-0.011700000000000002
605018,0.0468,605.018,tap1,1,natural,firm,0.0
607518,0.039,607.518,tap1,1,natural,firm,-0.007800000000000001
610014,0.0429,610.014,tap1,1,natural,firm,-0.0039000000000000007
612521,0.0429,612.521,tap1,1,natural,firm,-0.0039000000000000007
615009,0.0429,615.009,tap1,1,natural,firm,-0.0039000000000000007
617508,0.0507,617.508,tap1,1,natural,firm,0.0039000000000000007
620003,0.0468,620.003,tap1,1,natural,firm,0.0
622516,0.0468,622.516,tap1,1,natural,firm,0.0
625002,0.0585,625.002,tap1,1,natural,firm,0.011700000000000002
627502,0.0507,627.502,tap1,1,natural,firm,0.0039000000000000007
630026,0.0546,630.026,tap1,1,natural,firm,0.007800000000000001
632506,0.0546,632.506,tap1,1,natural,firm,0.007800000000000001
635023,0.0468,635.023,tap1,1,natural,firm,0.0
637512,0.039,637.512,tap1,1,natural,firm,-0.007800000000000001
640023,0.0468,640.023,tap1,1,natural,firm,0.0
642505,0.0468,642.505,tap1,1,natural,firm,0.0
645019,0.039,645.019,tap1,1,natural,firm,-0.007800000000000001
