time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13790,0.0429,13.79,tap1,1,natural,firm,-0.007800000000000001
14851,0.0507,14.851,tap1,1,natural,firm,0.0
15856,0.0507,15.856,tap1,1,natural,firm,0.0
16860,0.0507,16.86,tap1,1,natural,firm,0.0
17867,0.0507,17.867,tap1,1,natural,firm,0.0
18877,0.0507,18.877,tap1,1,natural,firm,0.0
19891,0.0468,19.891,tap1,1,natural,firm,-0.0039000000000000007
21007,0.0468,21.007,tap1,1,natural,firm,-0.0039000000000000007
22022,0.0468,22.022,tap1,1,natural,firm,-0.0039000000000000007
23030,0.0468,23.03,tap1,1,natural,firm,-0.0039000000000000007
25011,0.0585,25.011,tap1,1,natural,firm,0.007800000000000001
27510,0.0546,27.51,tap1,1,natural,firm,0.0039000000000000007
30025,0.0546,30.025,tap1,1,natural,firm,0.0039000000000000007
32500,0.0507,32.5,tap1,1,natural,firm,0.0
35018,0.0507,35.018,tap1,1,natural,firm,0.0
37519,0.0507,37.519,tap1,1,natural,firm,0.0
40004,0.0507,40.004,tap1,1,natural,firm,0.0
42514,0.0429,42.514,tap1,1,natural,firm,-0.007800000000000001
45004,0.0546,45.004,tap1,1,natural,firm,0.0039000000000000007
47504,0.0507,47.504,tap1,1,natural,firm,0.0
50018,0.0546,50.018,tap1,1,natural,firm,0.0039000000000000007
52518,0.0546,52.518,tap1,1,natural,firm,0.0039000000000000007
55012,0.0468,55.012,tap1,1,natural,firm,-0.0039000000000000007
57515,0.0546,57.515,tap1,1,natural,firm,0.0039000000000000007
60013,0.0546,60.013,tap1,1,natural,firm,0.0039000000000000007
62514,0.0663,62.514,tap1,1,natural,firm,0.015599999999999996
65007,0.0468,65.007,tap1,1,natural,firm,-0.0039000000000000007
67509,0.0507,67.509,tap1,1,natural,firm,0.0
70012,0.0585,70.012,tap1,1,natural,firm,0.007800000000000001
72525,0.0624,72.525,tap1,1,natural,firm,0.011699999999999995
75020,0.0585,75.02,tap1,1,natural,firm,0.007800000000000001
77521,0.0546,77.521,tap1,1,natural,firm,0.0039000000000000007
80021,0.0546,80.021,tap1,1,natural,firm,0.0039000000000000007
82514,0.0468,82.514,tap1,1,natural,firm,-0.0039000000000000007
85024,0.0624,85.024,tap1,1,natural,firm,0.011699999999999995
87524,0.0585,87.524,tap1,1,natural,firm,0.007800000000000001
90011,0.0468,90.011,tap1,1,natural,firm,-0.0039000000000000007
92518,0.0546,92.518,tap1,1,natural,firm,0.0039000000000000007
95016,0.0663,95.016,tap1,1,natural,firm,0.015599999999999996
97517,0.0507,97.517,tap1,1,natural,firm,0.0
100012,0.0546,100.012,tap1,1,natural,firm,0.0039000000000000007
102505,0.0507,102.505,tap1,1,natural,firm,0.0
105026,0.0546,105.026,tap1,1,natural,firm,0.0039000000000000007
107503,0.0507,107.503,tap1,1,natural,firm,0.0
110017,0.0546,110.017,tap1,1,natural,firm,0.0039000000000000007
112521,0.0507,112.521,tap1,1,natural,firm,0.0
115011,0.0507,115.011,tap1,1,natural,firm,0.0
117512,0.0546,117.512,tap1,1,natural,firm,0.0039000000000000007
120026,0.0585,120.026,tap1,1,natural,firm,0.007800000000000001
122516,0.0546,122.516,tap1,1,natural,firm,0.0039000000000000007
125005,0.0507,125.005,tap1,1,natural,firm,0.0
127505,0.0507,127.505,tap1,1,natural,firm,0.0
130017,0.0507,130.017,tap1,1,natural,firm,0.0
132525,0.0546,132.525,tap1,1,natural,firm,0.0039000000000000007
135018,0.0546,135.018,tap1,1,natural,firm,0.0039000000000000007
137519,0.0507,137.519,tap1,1,natural,firm,0.0
140005,0.0507,140.005,tap1,1,natural,firm,0.0
142516,0.0546,142.516,tap1,1,natural,firm,0.0039000000000000007
145025,0.0546,145.025,tap1,1,natural,firm,0.0039000000000000007
147522,0.0585,147.522,tap1,1,natural,firm,0.007800000000000001
150009,0.0585,150.009,tap1,1,natural,firm,0.007800000000000001
152515,0.0507,152.515,tap1,1,natural,firm,0.0
155007,0.0546,155.007,tap1,1,natural,firm,0.0039000000000000007
157515,0.0624,157.515,tap1,1,natural,firm,0.011699999999999995
160015,0.0624,160.015,tap1,1,natural,firm,0.011699999999999995
162510,0.0546,162.51,tap1,1,natural,firm,0.0039000000000000007
165000,0.0429,165.0,tap1,1,natural,firm,-0.007800000000000001
167500,0.0507,167.5,tap1,1,natural,firm,0.0
