time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13797,0.0507,13.797,tap2,2,natural,light,0.0
14855,0.0624,14.855,tap2,2,natural,light,0.011699999999999995
15917,0.0624,15.917,tap2,2,natural,light,0.011699999999999995
17159,0.0546,17.159,tap2,2,natural,light,0.0039000000000000007
18173,0.0546,18.173,tap2,2,natural,light,0.0039000000000000007
19182,0.0546,19.182,tap2,2,natural,light,0.0039000000000000007
20189,0.0585,20.189,tap2,2,natural,light,0.007800000000000001
21199,0.0585,21.199,tap2,2,natural,light,0.007800000000000001
22206,0.0468,22.206,tap2,2,natural,light,-0.0039000000000000007
23214,0.0468,23.214,tap2,2,natural,light,-0.0039000000000000007
25000,0.0585,25.0,tap2,2,natural,light,0.007800000000000001
27521,0.0507,27.521,tap2,2,natural,light,0.0
30009,0.0468,30.009,tap2,2,natural,light,-0.0039000000000000007
32508,0.0468,32.508,tap2,2,natural,light,-0.0039000000000000007
35018,0.0507,35.018,tap2,2,natural,light,0.0
37503,0.0507,37.503,tap2,2,natural,light,0.0
40006,0.0507,40.006,tap2,2,natural,light,0.0
42526,0.0546,42.526,tap2,2,natural,light,0.0039000000000000007
45015,0.0507,45.015,tap2,2,natural,light,0.0
47510,0.0429,47.51,tap2,2,natural,light,-0.007800000000000001
50006,0.0468,50.006,tap2,2,natural,light,-0.0039000000000000007
52508,0.0429,52.508,tap2,2,natural,light,-0.007800000000000001
55011,0.0546,55.011,tap2,2,natural,light,0.0039000000000000007
57518,0.0546,57.518,tap2,2,natural,light,0.0039000000000000007
60013,0.0546,60.013,tap2,2,natural,light,0.0039000000000000007
62514,0.0507,62.514,tap2,2,natural,light,0.0
65000,0.0585,65.0,tap2,2,natural,light,0.007800000000000001
67510,0.0507,67.51,tap2,2,natural,light,0.0
70006,0.0585,70.006,tap2,2,natural,light,0.007800000000000001
72507,0.0585,72.507,tap2,2,natural,light,0.007800000000000001
75019,0.0468,75.019,tap2,2,natural,light,-0.0039000000000000007
77509,0.0507,77.509,tap2,2,natural,light,0.0
80001,0.0546,80.001,tap2,2,natural,light,0.0039000000000000007
82502,0.0468,82.502,tap2,2,natural,light,-0.0039000000000000007
85012,0.0507,85.012,tap2,2,natural,light,0.0
87513,0.0546,87.513,tap2,2,natural,light,0.0039000000000000007
90008,0.0546,90.008,tap2,2,natural,light,0.0039000000000000007
92512,0.0429,92.512,tap2,2,natural,light,-0.007800000000000001
95000,0.0546,95.0,tap2,2,natural,light,0.0039000000000000007
97509,0.0429,97.509,tap2,2,natural,light,-0.007800000000000001
100002,0.0429,100.002,tap2,2,natural,light,-0.007800000000000001
102503,0.0468,102.503,tap2,2,natural,light,-0.0039000000000000007
105019,0.0468,105.019,tap2,2,natural,light,-0.0039000000000000007
107526,0.0429,107.526,tap2,2,natural,light,-0.007800000000000001
110018,0.0546,110.018,tap2,2,natural,light,0.0039000000000000007
112517,0.0468,112.517,tap2,2,natural,light,-0.0039000000000000007
115006,0.0507,115.006,tap2,2,natural,light,0.0
117500,0.0507,117.5,tap2,2,natural,light,0.0
