time_us,y_g,time_ms,label,requested_tap_count,requested_pace,requested_force,y_delta_g
13789,0.0468,13.789,tap1,1,natural,light,-0.0039000000000000007
14911,0.0507,14.911,tap1,1,natural,light,0.0
15924,0.0507,15.924,tap1,1,natural,light,0.0
16930,0.0507,16.93,tap1,1,natural,light,0.0
17936,0.0507,17.936,tap1,1,natural,light,0.0
18942,0.0507,18.942,tap1,1,natural,light,0.0
19952,0.0468,19.952,tap1,1,natural,light,-0.0039000000000000007
20961,0.0468,20.961,tap1,1,natural,light,-0.0039000000000000007
21971,0.0468,21.971,tap1,1,natural,light,-0.0039000000000000007
22991,0.0585,22.991,tap1,1,natural,light,0.007800000000000001
25018,0.0468,25.018,tap1,1,natural,light,-0.0039000000000000007
27504,0.0546,27.504,tap1,1,natural,light,0.0039000000000000007
30016,0.0585,30.016,tap1,1,natural,light,0.007800000000000001
32526,0.0546,32.526,tap1,1,natural,light,0.0039000000000000007
35010,0.0546,35.01,tap1,1,natural,light,0.0039000000000000007
37504,0.0546,37.504,tap1,1,natural,light,0.0039000000000000007
40025,0.0546,40.025,tap1,1,natural,light,0.0039000000000000007
42522,0.0507,42.522,tap1,1,natural,light,0.0
45026,0.0429,45.026,tap1,1,natural,light,-0.007800000000000001
47510,0.0585,47.51,tap1,1,natural,light,0.007800000000000001
50025,0.0507,50.025,tap1,1,natural,light,0.0
52523,0.0546,52.523,tap1,1,natural,light,0.0039000000000000007
55019,0.0624,55.019,tap1,1,natural,light,0.011699999999999995
57500,0.0507,57.5,tap1,1,natural,light,0.0
60016,0.0507,60.016,tap1,1,natural,light,0.0
62518,0.0507,62.518,tap1,1,natural,light,0.0
65014,0.0546,65.014,tap1,1,natural,light,0.0039000000000000007
67521,0.0507,67.521,tap1,1,natural,light,0.0
70022,0.0624,70.022,tap1,1,natural,light,0.011699999999999995
72520,0.0546,72.52,tap1,1,natural,light,0.0039000000000000007
75018,0.0546,75.018,tap1,1,natural,light,0.0039000000000000007
77525,0.0546,77.525,tap1,1,natural,light,0.0039000000000000007
80013,0.0507,80.013,tap1,1,natural,light,0.0
82513,0.0507,82.513,tap1,1,natural,light,0.0
85012,0.0585,85.012,tap1,1,natural,light,0.007800000000000001
87573,0.0507,87.573,tap1,1,natural,light,0.0
90020,0.0507,90.02,tap1,1,natural,light,0.0
92518,0.0546,92.518,tap1,1,natural,light,0.0039000000000000007
95011,0.0585,95.011,tap1,1,natural,light,0.007800000000000001
97522,0.0507,97.522,tap1,1,natural,light,0.0
100006,0.0585,100.006,tap1,1,natural,light,0.007800000000000001
102509,0.0429,102.509,tap1,1,natural,light,-0.007800000000000001
105023,0.0507,105.023,tap1,1,natural,light,0.0
107505,0.0585,107.505,tap1,1,natural,light,0.007800000000000001
110024,0.0507,110.024,tap1,1,natural,light,0.0
112526,0.0507,112.526,tap1,1,natural,light,0.0
115020,0.0507,115.02,tap1,1,natural,light,0.0
117504,0.0468,117.504,tap1,1,natural,light,-0.0039000000000000007
120015,0.0507,120.015,tap1,1,natural,light,0.0
122514,0.0507,122.514,tap1,1,natural,light,0.0
125024,0.0429,125.024,tap1,1,natural,light,-0.007800000000000001
127514,0.0585,127.514,tap1,1,natural,light,0.007800000000000001
130002,0.0507,130.002,tap1,1,natural,light,0.0
132500,0.0507,132.5,tap1,1,natural,light,0.0
135012,0.0468,135.012,tap1,1,natural,light,-0.0039000000000000007
137500,0.0507,137.5,tap1,1,natural,light,0.0
140025,0.0468,140.025,tap1,1,natural,light,-0.0039000000000000007
142523,0.0468,142.523,tap1,1,natural,light,-0.0039000000000000007
145002,0.0429,145.002,tap1,1,natural,light,-0.007800000000000001
147518,0.0429,147.518,tap1,1,natural,light,-0.007800000000000001
