timestamp,ax,ay,az,label,trial_id
324226,0.011700,0.019500,0.904800,idle,1
324246,0.015600,0.019500,0.912600,idle,1
324265,0.015600,0.019500,0.912600,idle,1
324286,0.015600,0.023400,0.908700,idle,1
324306,0.019500,0.019500,0.908700,idle,1
324326,0.019500,0.019500,0.916500,idle,1
324346,0.019500,0.023400,0.908700,idle,1
324366,0.015600,0.019500,0.908700,idle,1
324386,0.015600,0.023400,0.908700,idle,1
324406,0.011700,0.023400,0.908700,idle,1
324426,0.011700,0.019500,0.908700,idle,1
324446,0.011700,0.019500,0.908700,idle,1
324466,0.015600,0.023400,0.912600,idle,1
324486,0.015600,0.019500,0.908700,idle,1
324506,0.019500,0.023400,0.908700,idle,1
324526,0.011700,0.019500,0.912600,idle,1
324546,0.015600,0.023400,0.904800,idle,1
324566,0.015600,0.027300,0.908700,idle,1
324586,0.015600,0.023400,0.916500,idle,1
324606,0.011700,0.023400,0.912600,idle,1
324626,0.015600,0.023400,0.908700,idle,1
324646,0.019500,0.015600,0.908700,idle,1
324666,0.015600,0.023400,0.908700,idle,1
324686,0.019500,0.019500,0.912600,idle,1
324706,0.015600,0.019500,0.916500,idle,1
324726,0.015600,0.019500,0.908700,idle,1
324746,0.015600,0.023400,0.908700,idle,1
324766,0.019500,0.019500,0.908700,idle,1
324786,0.015600,0.023400,0.912600,idle,1
324806,0.015600,0.019500,0.912600,idle,1
324826,0.015600,0.027300,0.904800,idle,1
324846,0.015600,0.015600,0.904800,idle,1
324866,0.015600,0.019500,0.912600,idle,1
324886,0.011700,0.023400,0.908700,idle,1
324906,0.015600,0.023400,0.908700,idle,1
324926,0.015600,0.023400,0.912600,idle,1
324946,0.015600,0.023400,0.912600,idle,1
324966,0.015600,0.027300,0.908700,idle,1
324985,0.015600,0.019500,0.912600,idle,1
325006,0.015600,0.027300,0.908700,idle,1
325026,0.015600,0.019500,0.908700,idle,1
325046,0.011700,0.023400,0.912600,idle,1
325066,0.015600,0.019500,0.912600,idle,1
325086,0.011700,0.019500,0.904800,idle,1
325106,0.019500,0.023400,0.912600,idle,1
325126,0.011700,0.023400,0.908700,idle,1
325146,0.015600,0.019500,0.908700,idle,1
325166,0.011700,0.027300,0.912600,idle,1
325186,0.015600,0.019500,0.912600,idle,1
325207,0.019500,0.023400,0.908700,idle,1
325227,0.019500,0.019500,0.908700,idle,1
325247,0.019500,0.023400,0.912600,idle,1
325267,0.015600,0.019500,0.912600,idle,1
325287,0.011700,0.023400,0.908700,idle,1
325307,0.015600,0.019500,0.904800,idle,1
325327,0.015600,0.027300,0.908700,idle,1
325347,0.015600,0.019500,0.908700,idle,1
325367,0.015600,0.019500,0.904800,idle,1
325387,0.015600,0.023400,0.908700,idle,1
325407,0.015600,0.019500,0.908700,idle,1
325427,0.015600,0.023400,0.904800,idle,1
325447,0.015600,0.019500,0.916500,idle,1
325467,0.015600,0.019500,0.908700,idle,1
325487,0.019500,0.019500,0.908700,idle,1
325508,0.011700,0.023400,0.900900,idle,1
325527,0.015600,0.023400,0.912600,idle,1
325547,0.011700,0.023400,0.908700,idle,1
325567,0.011700,0.023400,0.904800,idle,1
325587,0.015600,0.023400,0.904800,idle,1
325609,0.011700,0.019500,0.908700,idle,1
325628,0.015600,0.015600,0.908700,idle,1
325648,0.015600,0.023400,0.904800,idle,1
325668,0.019500,0.019500,0.904800,idle,1
325688,0.015600,0.023400,0.904800,idle,1
325708,0.019500,0.023400,0.912600,idle,1
