timestamp,ax,ay,az,label,trial_id
305633,0.019500,0.019500,0.912600,idle,1
305653,0.019500,0.023400,0.908700,idle,1
305673,0.015600,0.023400,0.904800,idle,1
305693,0.019500,0.019500,0.904800,idle,1
305712,0.011700,0.023400,0.908700,idle,1
305732,0.011700,0.027300,0.908700,idle,1
305753,0.015600,0.023400,0.904800,idle,1
305773,0.019500,0.023400,0.908700,idle,1
305793,0.019500,0.019500,0.908700,idle,1
305813,0.019500,0.019500,0.912600,idle,1
305832,0.015600,0.015600,0.908700,idle,1
305852,0.019500,0.019500,0.908700,idle,1
305872,0.019500,0.019500,0.908700,idle,1
305893,0.011700,0.023400,0.912600,idle,1
305913,0.011700,0.023400,0.912600,idle,1
305933,0.015600,0.023400,0.908700,idle,1
305953,0.015600,0.019500,0.912600,idle,1
305973,0.015600,0.019500,0.912600,idle,1
305993,0.015600,0.023400,0.908700,idle,1
306013,0.015600,0.015600,0.908700,idle,1
306033,0.015600,0.023400,0.904800,idle,1
306053,0.011700,0.019500,0.908700,idle,1
306072,0.011700,0.023400,0.908700,idle,1
306093,0.015600,0.019500,0.908700,idle,1
306112,0.015600,0.019500,0.908700,idle,1
306132,0.015600,0.019500,0.908700,idle,1
306153,0.015600,0.023400,0.916500,idle,1
306172,0.019500,0.023400,0.912600,idle,1
306193,0.019500,0.019500,0.908700,idle,1
306213,0.015600,0.023400,0.908700,idle,1
306233,0.015600,0.019500,0.904800,idle,1
306253,0.011700,0.019500,0.908700,idle,1
306273,0.011700,0.019500,0.912600,idle,1
306293,0.015600,0.019500,0.904800,idle,1
306313,0.015600,0.019500,0.912600,idle,1
306333,0.015600,0.019500,0.904800,idle,1
306353,0.015600,0.019500,0.912600,idle,1
306372,0.015600,0.023400,0.908700,idle,1
306393,0.011700,0.019500,0.912600,idle,1
306412,0.015600,0.023400,0.912600,idle,1
306433,0.015600,0.023400,0.908700,idle,1
306453,0.015600,0.023400,0.912600,idle,1
306473,0.019500,0.019500,0.912600,idle,1
306493,0.015600,0.019500,0.912600,idle,1
306512,0.015600,0.019500,0.908700,idle,1
306533,0.019500,0.023400,0.908700,idle,1
306553,0.015600,0.023400,0.904800,idle,1
306572,0.015600,0.019500,0.912600,idle,1
306593,0.019500,0.019500,0.908700,idle,1
306612,0.015600,0.019500,0.912600,idle,1
306633,0.019500,0.019500,0.908700,idle,1
306653,0.015600,0.019500,0.908700,idle,1
306673,0.019500,0.019500,0.912600,idle,1
306693,0.011700,0.019500,0.908700,idle,1
306713,0.015600,0.023400,0.912600,idle,1
306733,0.015600,0.019500,0.916500,idle,1
306753,0.015600,0.019500,0.912600,idle,1
306773,0.011700,0.019500,0.908700,idle,1
306793,0.015600,0.019500,0.912600,idle,1
306813,0.011700,0.023400,0.908700,idle,1
306833,0.015600,0.019500,0.904800,idle,1
306853,0.015600,0.019500,0.908700,idle,1
306873,0.015600,0.023400,0.912600,idle,1
306893,0.015600,0.023400,0.908700,idle,1
306913,0.011700,0.023400,0.908700,idle,1
306933,0.015600,0.023400,0.908700,idle,1
306953,0.015600,0.019500,0.908700,idle,1
306973,0.015600,0.019500,0.912600,idle,1
306993,0.019500,0.023400,0.912600,idle,1
307013,0.015600,0.019500,0.904800,idle,1
307033,0.015600,0.019500,0.908700,idle,1
307053,0.011700,0.019500,0.912600,idle,1
307073,0.015600,0.023400,0.900900,idle,1
307093,0.015600,0.023400,0.908700,idle,1
307113,0.011700,0.023400,0.912600,idle,1
