timestamp,ax,ay,az,label,trial_id
85173,0.019500,0.054600,0.904800,idle,1
85193,0.019500,0.058500,0.908700,idle,1
85213,0.015600,0.058500,0.908700,idle,1
85233,0.019500,0.058500,0.908700,idle,1
85253,0.019500,0.058500,0.908700,idle,1
85272,0.019500,0.054600,0.908700,idle,1
85293,0.023400,0.054600,0.908700,idle,1
85313,0.019500,0.058500,0.904800,idle,1
85333,0.019500,0.054600,0.900900,idle,1
85352,0.019500,0.054600,0.908700,idle,1
85373,0.019500,0.058500,0.904800,idle,1
85393,0.019500,0.054600,0.908700,idle,1
85413,0.019500,0.054600,0.904800,idle,1
85433,0.023400,0.058500,0.908700,idle,1
85453,0.023400,0.054600,0.908700,idle,1
85473,0.015600,0.054600,0.912600,idle,1
85493,0.015600,0.054600,0.904800,idle,1
85513,0.023400,0.058500,0.908700,idle,1
85533,0.019500,0.054600,0.908700,idle,1
85553,0.019500,0.054600,0.908700,idle,1
85573,0.019500,0.054600,0.908700,idle,1
85593,0.019500,0.054600,0.908700,idle,1
85613,0.019500,0.058500,0.904800,idle,1
85633,0.019500,0.058500,0.904800,idle,1
85653,0.023400,0.054600,0.908700,idle,1
85673,0.019500,0.054600,0.908700,idle,1
85693,0.019500,0.054600,0.908700,idle,1
85713,0.019500,0.058500,0.908700,idle,1
85733,0.019500,0.058500,0.908700,idle,1
85753,0.023400,0.054600,0.904800,idle,1
85773,0.023400,0.054600,0.908700,idle,1
85793,0.015600,0.054600,0.912600,idle,1
85813,0.019500,0.058500,0.908700,idle,1
85832,0.019500,0.050700,0.908700,idle,1
85853,0.023400,0.054600,0.904800,idle,1
85873,0.019500,0.054600,0.912600,idle,1
85893,0.023400,0.054600,0.908700,idle,1
85913,0.019500,0.054600,0.908700,idle,1
85933,0.019500,0.054600,0.904800,idle,1
85953,0.023400,0.054600,0.908700,idle,1
85973,0.019500,0.054600,0.908700,idle,1
85993,0.023400,0.050700,0.908700,idle,1
86013,0.023400,0.050700,0.908700,idle,1
86033,0.019500,0.054600,0.912600,idle,1
86053,0.019500,0.058500,0.908700,idle,1
86073,0.019500,0.050700,0.904800,idle,1
86093,0.019500,0.050700,0.908700,idle,1
86113,0.023400,0.054600,0.912600,idle,1
86133,0.019500,0.058500,0.912600,idle,1
86153,0.019500,0.058500,0.908700,idle,1
86173,0.019500,0.054600,0.900900,idle,1
86193,0.023400,0.054600,0.904800,idle,1
86213,0.023400,0.054600,0.908700,idle,1
86233,0.023400,0.054600,0.908700,idle,1
86253,0.019500,0.054600,0.908700,idle,1
86273,0.023400,0.054600,0.912600,idle,1
86293,0.019500,0.054600,0.908700,idle,1
86313,0.019500,0.050700,0.904800,idle,1
86333,0.019500,0.050700,0.904800,idle,1
86353,0.019500,0.054600,0.908700,idle,1
86373,0.023400,0.054600,0.908700,idle,1
86393,0.019500,0.054600,0.908700,idle,1
86413,0.019500,0.058500,0.912600,idle,1
86433,0.019500,0.054600,0.908700,idle,1
86453,0.015600,0.058500,0.904800,idle,1
86473,0.015600,0.054600,0.904800,idle,1
86493,0.023400,0.054600,0.908700,idle,1
86513,0.023400,0.058500,0.908700,idle,1
86533,0.023400,0.050700,0.908700,idle,1
86553,0.019500,0.054600,0.904800,idle,1
86573,0.019500,0.054600,0.904800,idle,1
86593,0.023400,0.050700,0.904800,idle,1
86613,0.019500,0.054600,0.908700,idle,1
86633,0.019500,0.054600,0.908700,idle,1
86653,0.019500,0.054600,0.908700,idle,1
