timestamp,ax,ay,az,label,trial_id
238526,0.019500,0.019500,0.916500,tap3,4
238544,0.019500,0.023400,0.916500,tap3,4
238562,0.019500,0.019500,0.912600,tap3,4
238580,0.023400,0.019500,0.912600,tap3,4
238598,0.019500,0.023400,0.916500,tap3,4
238616,0.023400,0.023400,0.912600,tap3,4
238634,0.023400,0.019500,0.916500,tap3,4
238652,0.023400,0.019500,0.908700,tap3,4
238671,0.019500,0.027300,0.908700,tap3,4
238688,0.023400,0.027300,0.986700,tap3,4
238708,0.023400,0.027300,0.967200,tap3,4
238728,0.019500,0.023400,0.959400,tap3,4
238748,0.023400,0.019500,0.951600,tap3,4
238767,0.019500,0.019500,0.943800,tap3,4
238787,0.019500,0.019500,0.943800,tap3,4
238808,0.019500,0.023400,0.943800,tap3,4
238827,0.023400,0.023400,0.939900,tap3,4
238848,0.027300,0.023400,0.943800,tap3,4
238867,0.023400,0.019500,0.932100,tap3,4
238887,0.054600,0.050700,0.936000,tap3,4
238907,0.031200,0.027300,1.002300,tap3,4
238927,0.031200,0.027300,1.029600,tap3,4
238948,0.015600,0.023400,1.056900,tap3,4
238967,0.031200,0.023400,1.068600,tap3,4
238988,0.019500,0.015600,1.053000,tap3,4
239007,0.015600,0.019500,1.029600,tap3,4
239028,0.015600,0.023400,1.010100,tap3,4
239048,0.019500,0.023400,0.998400,tap3,4
239068,0.027300,0.019500,0.982800,tap3,4
239087,0.023400,0.023400,0.975000,tap3,4
239107,0.019500,0.023400,0.975000,tap3,4
239128,0.019500,0.019500,0.963300,tap3,4
239148,0.023400,0.019500,0.955500,tap3,4
239167,0.023400,0.023400,0.955500,tap3,4
239187,0.023400,0.027300,0.955500,tap3,4
239208,0.023400,0.023400,0.951600,tap3,4
239227,-0.019500,0.027300,0.916500,tap3,4
239248,0.039000,0.023400,0.967200,tap3,4
239267,0.023400,0.031200,1.029600,tap3,4
239287,0.027300,0.031200,1.056900,tap3,4
239308,0.035100,0.015600,1.076400,tap3,4
239327,0.023400,0.015600,1.084200,tap3,4
239348,0.023400,0.019500,1.060800,tap3,4
239367,0.015600,0.019500,1.037400,tap3,4
239387,0.019500,0.023400,1.017900,tap3,4
239407,0.023400,0.027300,1.002300,tap3,4
239427,0.027300,0.019500,0.986700,tap3,4
239448,0.023400,0.023400,0.982800,tap3,4
239467,0.027300,0.019500,0.978900,tap3,4
239487,0.023400,0.023400,0.967200,tap3,4
239507,0.019500,0.019500,0.967200,tap3,4
239527,0.019500,0.019500,0.963300,tap3,4
239548,0.019500,0.019500,0.955500,tap3,4
239567,0.023400,0.027300,0.959400,tap3,4
239587,0.023400,0.023400,0.959400,tap3,4
239608,0.027300,0.019500,0.951600,tap3,4
239627,0.023400,0.019500,0.951600,tap3,4
239648,0.019500,0.019500,0.947700,tap3,4
239667,0.019500,0.019500,0.943800,tap3,4
239687,0.015600,0.023400,0.951600,tap3,4
239707,0.019500,0.019500,0.943800,tap3,4
239727,0.019500,0.019500,0.943800,tap3,4
239748,0.023400,0.023400,0.932100,tap3,4
239767,0.027300,0.019500,0.936000,tap3,4
239787,0.023400,0.023400,0.939900,tap3,4
239807,0.023400,0.027300,0.939900,tap3,4
239827,0.023400,0.023400,0.939900,tap3,4
239847,0.019500,0.019500,0.939900,tap3,4
239868,0.019500,0.023400,0.943800,tap3,4
239887,0.023400,0.015600,0.936000,tap3,4
239907,0.027300,0.019500,0.936000,tap3,4
239927,0.023400,0.023400,0.932100,tap3,4
239948,0.023400,0.023400,0.932100,tap3,4
239968,0.019500,0.023400,0.936000,tap3,4
239987,0.027300,0.019500,0.932100,tap3,4
