timestamp,ax,ay,az,label,trial_id
175733,0.019500,0.015600,0.916500,tap3,1
175750,0.019500,0.015600,0.916500,tap3,1
175766,0.019500,0.015600,0.912600,tap3,1
175783,0.019500,0.015600,0.908700,tap3,1
175800,0.019500,0.019500,0.912600,tap3,1
175816,0.019500,0.015600,0.916500,tap3,1
175832,0.019500,0.019500,0.920400,tap3,1
175849,0.015600,0.011700,0.916500,tap3,1
175865,0.019500,0.015600,0.912600,tap3,1
175882,0.035100,0.019500,-0.826800,tap3,1
175902,0.019500,0.019500,0.986700,tap3,1
175921,0.023400,0.019500,0.967200,tap3,1
175941,0.019500,0.015600,0.967200,tap3,1
175961,0.019500,0.015600,0.951600,tap3,1
175981,0.019500,0.015600,0.947700,tap3,1
176001,-0.097500,0.335400,1.283100,tap3,1
176021,0.019500,0.152100,1.002300,tap3,1
176041,0.023400,0.007800,1.053000,tap3,1
176061,0.027300,0.027300,1.060800,tap3,1
176082,0.015600,0.007800,1.049100,tap3,1
176101,0.019500,0.011700,1.029600,tap3,1
176121,0.019500,0.015600,1.002300,tap3,1
176141,0.019500,0.015600,0.990600,tap3,1
176161,0.019500,0.011700,0.975000,tap3,1
176182,0.015600,0.015600,0.971100,tap3,1
176201,0.023400,0.019500,0.967200,tap3,1
176221,0.023400,0.019500,0.967200,tap3,1
176241,0.019500,0.015600,0.951600,tap3,1
176261,0.144300,0.156000,1.099800,tap3,1
176282,0.007800,-0.050700,1.068600,tap3,1
176301,0.054600,-0.058500,0.943800,tap3,1
176321,0.015600,0.015600,1.072500,tap3,1
176341,0.019500,0.031200,1.053000,tap3,1
176361,0.015600,0.031200,1.029600,tap3,1
176381,0.019500,0.019500,0.998400,tap3,1
176402,0.019500,0.011700,0.994500,tap3,1
176421,0.023400,0.019500,0.978900,tap3,1
176441,0.023400,0.015600,0.975000,tap3,1
176461,0.019500,0.015600,0.967200,tap3,1
176481,0.019500,0.015600,0.955500,tap3,1
176503,0.015600,0.015600,0.967200,tap3,1
176522,0.015600,0.019500,0.955500,tap3,1
176542,0.015600,0.015600,0.947700,tap3,1
176562,0.023400,0.011700,0.936000,tap3,1
176582,0.019500,0.015600,0.963300,tap3,1
176603,0.019500,0.015600,0.939900,tap3,1
176623,0.011700,0.015600,0.943800,tap3,1
176643,0.023400,0.011700,0.943800,tap3,1
176663,0.015600,0.019500,0.951600,tap3,1
176683,0.015600,0.023400,0.939900,tap3,1
