timestamp,ax,ay,az,label,trial_id
804853,0.019500,0.023400,0.920400,tap3,3
804871,0.019500,0.019500,0.920400,tap3,3
804889,0.015600,0.019500,0.916500,tap3,3
804907,0.015600,0.023400,0.912600,tap3,3
804926,0.015600,0.027300,0.920400,tap3,3
804944,0.019500,0.023400,0.920400,tap3,3
804962,0.015600,0.019500,0.920400,tap3,3
804980,0.023400,0.027300,0.897000,tap3,3
804998,0.058500,0.054600,0.920400,tap3,3
805016,0.007800,0.019500,1.037400,tap3,3
805036,0.019500,0.027300,0.975000,tap3,3
805055,0.015600,0.019500,0.967200,tap3,3
805075,0.015600,0.015600,0.955500,tap3,3
805095,0.015600,0.015600,0.947700,tap3,3
805115,0.027300,0.035100,0.967200,tap3,3
805135,0.027300,0.035100,1.033500,tap3,3
805155,0.000000,-0.007800,1.068600,tap3,3
805175,0.027300,0.035100,1.103700,tap3,3
805195,0.019500,0.019500,1.064700,tap3,3
805215,0.015600,0.015600,1.033500,tap3,3
805234,0.011700,0.011700,1.017900,tap3,3
805255,0.015600,0.019500,1.006200,tap3,3
805275,0.011700,0.027300,0.994500,tap3,3
805295,0.015600,0.027300,0.982800,tap3,3
805314,0.019500,0.027300,0.982800,tap3,3
805334,0.019500,0.027300,0.978900,tap3,3
805355,-0.612300,-0.312000,0.631800,tap3,3
805375,0.054600,0.031200,0.978900,tap3,3
805395,0.023400,0.019500,1.033500,tap3,3
805414,0.003900,0.031200,1.088100,tap3,3
805435,0.011700,0.031200,1.099800,tap3,3
805455,0.019500,0.023400,1.084200,tap3,3
805474,0.011700,0.019500,1.056900,tap3,3
805495,0.011700,0.015600,1.029600,tap3,3
805514,0.011700,0.023400,1.010100,tap3,3
805534,0.015600,0.023400,0.998400,tap3,3
805555,0.019500,0.023400,0.994500,tap3,3
805575,0.015600,0.027300,0.986700,tap3,3
805595,0.019500,0.023400,0.978900,tap3,3
805614,0.019500,0.019500,0.971100,tap3,3
805635,0.015600,0.019500,0.967200,tap3,3
805655,0.015600,0.019500,0.963300,tap3,3
805675,0.011700,0.023400,0.963300,tap3,3
805695,0.019500,0.027300,0.963300,tap3,3
805715,0.019500,0.023400,0.967200,tap3,3
805735,0.015600,0.027300,0.955500,tap3,3
805755,0.015600,0.023400,0.947700,tap3,3
805775,0.015600,0.015600,0.951600,tap3,3
805795,0.015600,0.019500,0.939900,tap3,3
805815,0.011700,0.015600,0.947700,tap3,3
