time_us,x_g,y_g,z_g,time_ms,cue_time_us,x_delta_g,y_delta_g,z_delta_g,dynamic_magnitude_g,label,requested_pace,requested_force,session_id,operator_accepted
21212,0.0351,0.0312,0.9009,21.212,500000,0.0,0.0,-0.007799999999999918,0.007799999999999918,tap3,natural,firm,20260810_141717,True
21674,0.0351,0.0312,0.9009,21.674,500000,0.0,0.0,-0.007799999999999918,0.007799999999999918,tap3,natural,firm,20260810_141717,True
22072,0.0351,0.0312,0.9009,22.072,500000,0.0,0.0,-0.007799999999999918,0.007799999999999918,tap3,natural,firm,20260810_141717,True
22470,0.039,0.0273,0.9204,22.47,500000,0.0039000000000000007,-0.0038999999999999972,0.011700000000000044,0.012934836682386099,tap3,natural,firm,20260810_141717,True
22883,0.039,0.0273,0.9204,22.883,500000,0.0039000000000000007,-0.0038999999999999972,0.011700000000000044,0.012934836682386099,tap3,natural,firm,20260810_141717,True
23282,0.039,0.0273,0.9204,23.282,500000,0.0039000000000000007,-0.0038999999999999972,0.011700000000000044,0.012934836682386099,tap3,natural,firm,20260810_141717,True
23690,0.039,0.0273,0.9204,23.69,500000,0.0039000000000000007,-0.0038999999999999972,0.011700000000000044,0.012934836682386099,tap3,natural,firm,20260810_141717,True
24088,0.039,0.0273,0.9204,24.088,500000,0.0039000000000000007,-0.0038999999999999972,0.011700000000000044,0.012934836682386099,tap3,natural,firm,20260810_141717,True
24486,0.039,0.0273,0.9204,24.486,500000,0.0039000000000000007,-0.0038999999999999972,0.011700000000000044,0.012934836682386099,tap3,natural,firm,20260810_141717,True
24888,0.0429,0.0273,0.9009,24.888,500000,0.007800000000000001,-0.0038999999999999972,-0.007799999999999918,0.011699999999999945,tap3,natural,firm,20260810_141717,True
25286,0.0429,0.0273,0.9009,25.286,500000,0.007800000000000001,-0.0038999999999999972,-0.007799999999999918,0.011699999999999945,tap3,natural,firm,20260810_141717,True
27515,0.0312,0.0351,0.9048,27.515,500000,-0.0039000000000000007,0.0039000000000000007,-0.0038999999999999035,0.006754998149518567,tap3,natural,firm,20260810_141717,True
30026,0.0351,0.0273,0.9087,30.026,500000,0.0,-0.0038999999999999972,0.0,0.0038999999999999972,tap3,natural,firm,20260810_141717,True
32524,0.0351,0.0273,0.9087,32.524,500000,0.0,-0.0038999999999999972,0.0,0.0038999999999999972,tap3,natural,firm,20260810_141717,True
35019,0.0351,0.0273,0.9087,35.019,500000,0.0,-0.0038999999999999972,0.0,0.0038999999999999972,tap3,natural,firm,20260810_141717,True
37515,0.0351,0.0273,0.9048,37.515,500000,0.0,-0.0038999999999999972,-0.0038999999999999035,0.005515432893255,tap3,natural,firm,20260810_141717,True
40020,0.0312,0.0429,0.9009,40.02,500000,-0.0039000000000000007,0.011700000000000002,-0.007799999999999918,0.01459246380841833,tap3,natural,firm,20260810_141717,True
42506,0.039,0.0312,0.9126,42.506,500000,0.0039000000000000007,0.0,0.0039000000000000146,0.005515432893255082,tap3,natural,firm,20260810_141717,True
45022,0.0312,0.0273,0.9165,45.022,500000,-0.0039000000000000007,-0.0038999999999999972,0.007800000000000029,0.009553009996854418,tap3,natural,firm,20260810_141717,True
47524,0.0351,0.0312,0.9087,47.524,500000,0.0,0.0,0.0,0.0,tap3,natural,firm,20260810_141717,True
50028,0.039,0.0351,0.9048,50.028,500000,0.0039000000000000007,0.0039000000000000007,-0.0038999999999999035,0.006754998149518567,tap3,natural,firm,20260810_141717,True
52509,0.0351,0.0273,0.9126,52.509,500000,0.0,-0.0038999999999999972,0.0039000000000000146,0.005515432893255079,tap3,natural,firm,20260810_141717,True
55027,0.0429,0.0351,0.9048,55.027,500000,0.007800000000000001,0.0039000000000000007,-0.0038999999999999035,0.009553009996854357,tap3,natural,firm,20260810_141717,True
57519,0.0351,0.0234,0.9165,57.519,500000,0.0,-0.007799999999999998,0.007800000000000029,0.01103086578651016,tap3,natural,firm,20260810_141717,True
60013,0.039,0.0273,0.9009,60.013,500000,0.0039000000000000007,-0.0038999999999999972,-0.007799999999999918,0.009553009996854326,tap3,natural,firm,20260810_141717,True
62518,0.0273,0.0234,0.9048,62.518,500000,-0.007799999999999998,-0.007799999999999998,-0.0038999999999999035,0.011699999999999966,tap3,natural,firm,20260810_141717,True
65003,0.039,0.0234,0.9087,65.003,500000,0.0039000000000000007,-0.007799999999999998,0.0,0.00872066511224918,tap3,natural,firm,20260810_141717,True
67502,0.0273,0.039,0.9087,67.502,500000,-0.007799999999999998,0.007800000000000001,0.0,0.01103086578651014,tap3,natural,firm,20260810_141717,True
70006,0.039,0.0234,0.9087,70.006,500000,0.0039000000000000007,-0.007799999999999998,0.0,0.00872066511224918,tap3,natural,firm,20260810_141717,True
72526,0.039,0.0312,0.9048,72.526,500000,0.0039000000000000007,0.0,-0.0038999999999999035,0.005515432893255003,tap3,natural,firm,20260810_141717,True
75015,0.0351,0.0312,0.9126,75.015,500000,0.0,0.0,0.0039000000000000146,0.0039000000000000146,tap3,natural,firm,20260810_141717,True
77502,0.0429,0.0273,0.9126,77.502,500000,0.007800000000000001,-0.0038999999999999972,0.0039000000000000146,0.0095530099968544,tap3,natural,firm,20260810_141717,True
80007,0.0351,0.0273,0.9126,80.007,500000,0.0,-0.0038999999999999972,0.0039000000000000146,0.005515432893255079,tap3,natural,firm,20260810_141717,True
82526,0.0312,0.0312,0.9087,82.526,500000,-0.0039000000000000007,0.0,0.0,0.0039000000000000007,tap3,natural,firm,20260810_141717,True
85016,0.0351,0.0273,0.9126,85.016,500000,0.0,-0.0038999999999999972,0.0039000000000000146,0.005515432893255079,tap3,natural,firm,20260810_141717,True
87514,0.0312,0.0351,0.9087,87.514,500000,-0.0039000000000000007,0.0039000000000000007,0.0,0.005515432893255071,tap3,natural,firm,20260810_141717,True
90019,0.0351,0.039,0.9126,90.019,500000,0.0,0.007800000000000001,0.0039000000000000146,0.008720665112249188,tap3,natural,firm,20260810_141717,True
92506,0.0351,0.0273,0.9126,92.506,500000,0.0,-0.0038999999999999972,0.0039000000000000146,0.005515432893255079,tap3,natural,firm,20260810_141717,True
95024,0.0273,0.0351,0.9126,95.024,500000,-0.007799999999999998,0.0039000000000000007,0.0039000000000000146,0.0095530099968544,tap3,natural,firm,20260810_141717,True
97874,0.0351,0.0351,0.9126,97.874,500000,0.0,0.0039000000000000007,0.0039000000000000146,0.005515432893255082,tap3,natural,firm,20260810_141717,True
100020,0.039,0.0273,0.9165,100.02,500000,0.0039000000000000007,-0.0038999999999999972,0.007800000000000029,0.009553009996854418,tap3,natural,firm,20260810_141717,True
102508,0.0351,0.0312,0.9087,102.508,500000,0.0,0.0,0.0,0.0,tap3,natural,firm,20260810_141717,True
105028,0.0351,0.0312,0.9126,105.028,500000,0.0,0.0,0.0039000000000000146,0.0039000000000000146,tap3,natural,firm,20260810_141717,True
107527,0.0273,0.039,0.9048,107.527,500000,-0.007799999999999998,0.007800000000000001,-0.0038999999999999035,0.011699999999999967,tap3,natural,firm,20260810_141717,True
110001,0.0312,0.0312,0.897,110.001,500000,-0.0039000000000000007,0.0,-0.011699999999999933,0.012332882874656616,tap3,natural,firm,20260810_141717,True
112514,0.0429,0.0273,0.9048,112.514,500000,0.007800000000000001,-0.0038999999999999972,-0.0038999999999999035,0.009553009996854355,tap3,natural,firm,20260810_141717,True
115029,0.0429,0.0273,0.9165,115.029,500000,0.007800000000000001,-0.0038999999999999972,0.007800000000000029,0.01170000000000002,tap3,natural,firm,20260810_141717,True
117527,0.039,0.0312,0.9126,117.527,500000,0.0039000000000000007,0.0,0.0039000000000000146,0.005515432893255082,tap3,natural,firm,20260810_141717,True
120002,0.0351,0.0312,0.9009,120.002,500000,0.0,0.0,-0.007799999999999918,0.007799999999999918,tap3,natural,firm,20260810_141717,True
122528,0.0312,0.039,0.9087,122.528,500000,-0.0039000000000000007,0.007800000000000001,0.0,0.008720665112249181,tap3,natural,firm,20260810_141717,True
125026,0.0351,0.0312,0.9126,125.026,500000,0.0,0.0,0.0039000000000000146,0.0039000000000000146,tap3,natural,firm,20260810_141717,True
127509,0.0351,0.0312,0.9009,127.509,500000,0.0,0.0,-0.007799999999999918,0.007799999999999918,tap3,natural,firm,20260810_141717,True
130023,0.0312,0.0351,0.9087,130.023,500000,-0.0039000000000000007,0.0039000000000000007,0.0,0.005515432893255071,tap3,natural,firm,20260810_141717,True
132518,0.039,0.0351,0.9126,132.518,500000,0.0039000000000000007,0.0039000000000000007,0.0039000000000000146,0.006754998149518631,tap3,natural,firm,20260810_141717,True
135014,0.0351,0.0234,0.9048,135.014,500000,0.0,-0.007799999999999998,-0.0038999999999999035,0.008720665112249134,tap3,natural,firm,20260810_141717,True
137511,0.0351,0.0234,0.9048,137.511,500000,0.0,-0.007799999999999998,-0.0038999999999999035,0.008720665112249134,tap3,natural,firm,20260810_141717,True
140018,0.0351,0.0312,0.9087,140.018,500000,0.0,0.0,0.0,0.0,tap3,natural,firm,20260810_141717,True
142522,0.0312,0.039,0.9126,142.522,500000,-0.0039000000000000007,0.007800000000000001,0.0039000000000000146,0.009553009996854402,tap3,natural,firm,20260810_141717,True
145015,0.0312,0.039,0.9009,145.015,500000,-0.0039000000000000007,0.007800000000000001,-0.007799999999999918,0.011699999999999947,tap3,natural,firm,20260810_141717,True
147517,0.039,0.0351,0.9165,147.517,500000,0.0039000000000000007,0.0039000000000000007,0.007800000000000029,0.00955300999685442,tap3,natural,firm,20260810_141717,True
150021,0.0351,0.0273,0.9126,150.021,500000,0.0,-0.0038999999999999972,0.0039000000000000146,0.005515432893255079,tap3,natural,firm,20260810_141717,True
152507,0.039,0.0273,0.9126,152.507,500000,0.0039000000000000007,-0.0038999999999999972,0.0039000000000000146,0.006754998149518628,tap3,natural,firm,20260810_141717,True
155023,0.0351,0.0351,0.9048,155.023,500000,0.0,0.0039000000000000007,-0.0038999999999999035,0.005515432893255003,tap3,natural,firm,20260810_141717,True
157517,0.0429,0.0312,0.9048,157.517,500000,0.007800000000000001,0.0,-0.0038999999999999035,0.008720665112249138,tap3,natural,firm,20260810_141717,True
160014,0.039,0.0312,0.9087,160.014,500000,0.0039000000000000007,0.0,0.0,0.0039000000000000007,tap3,natural,firm,20260810_141717,True
162520,0.0273,0.0273,0.9087,162.52,500000,-0.007799999999999998,-0.0038999999999999972,0.0,0.008720665112249178,tap3,natural,firm,20260810_141717,True
165013,0.0468,0.0234,0.9009,165.013,500000,0.011700000000000002,-0.007799999999999998,-0.007799999999999918,0.01608011193990884,tap3,natural,firm,20260810_141717,True
167510,0.039,0.039,0.9165,167.51,500000,0.0039000000000000007,0.007800000000000001,0.007800000000000029,0.011700000000000021,tap3,natural,firm,20260810_141717,True
